name,wX_01,wX_02,wX_03,wX_04,wX_05
CD6,-0.024963137395207054,-0.008897651729572355,-0.018669382445798827,0.012627442916263311,-0.008522180055762453
CD63,-0.006737485498941604,0.013464555510177141,0.03007720991014303,-0.028717328126905615,-2.9811475394252407e-4
CD69,0.04892044521984792,0.13670628263282503,0.07039683942712206,-0.015448431693486805,-0.07440697321991795
CD70,0.009034876441897658,0.0010113034808082318,0.003410053635140605,-2.4412687196105786e-4,-0.027836363030105043
CD74,-0.010016549008019841,0.014517262498905156,-0.0778708774684614,-0.025243429424606927,-0.011562169773880472
CD79B,0.010706913158046349,0.009621685539767303,0.02088314766398792,-9.82871092203189e-4,0.006255313363046959
CD83,0.00353380856026597,-0.022378762023814242,0.013082403566866378,-0.0045114897115973536,0.007457403656134591
CD84,-0.013462153842795739,0.026841716605885836,-8.9440037071174e-4,-7.942079135688337e-4,0.015146308044450819
CD8A,-0.017238137726603105,-0.008829832038467059,0.00188953994515139,-0.003743675863257472,0.0012710525970256437
CD99,-0.03504148526084655,0.03889659515631104,-0.0951595548793307,0.008165638344688796,-0.08246425390518877
CD99L2,-0.02484586621246431,-0.06996805070490397,-0.0693458993196406,0.076789068506318,-0.0016493609423278018
CDC27,-0.01583400626147433,0.017472515597267497,-0.02752879503541586,0.016217998036010213,-0.011050014849579048
CDC37,0.02850655678401016,0.009256503718873928,0.007805780078256298,-0.024497439552111498,-0.03874042232325577
CDCP1,-0.006259030199775221,-0.010028975975960875,-0.003800595283292939,-0.014409555643254966,0.012536585328226714
CDH15,-0.003996339292363144,-0.017614942118545328,-0.0011618827729897355,-0.0035202522292995843,0.01064960084380528
CDH17,0.020554021406245234,0.003438816304454842,-0.008310759825530083,-0.005637900235139162,-0.0523128611430109
CDH2,-0.0019200957071284501,-0.008692659223337059,-0.02432831839957706,0.009232900213058075,-0.0057447823760551926
CDH3,0.005220606053783395,-0.005956076906764845,-0.04769881701296928,-0.044886829258693625,0.047873353852849174
CDH5,0.007182493924008085,0.03001462626321915,0.022282187688628677,-0.016659604996577582,0.0215532606009141
CDH6,-0.010432982992343028,-0.012558373471061663,-0.017320643903600174,-5.199483893324835e-5,-0.00619689322905952
CDHR1,-0.00881452363972269,0.02271922248439724,-0.024654391843613316,-0.012907861674973053,0.021253065904681123
CDHR2,-0.0058063527104100805,0.003733679553346954,0.008313600813192107,0.016224814251104815,0.026388964299116694
CDHR5,0.013371747588030726,0.012937126364383534,0.0013110682924136058,-0.029245414238875316,0.011188039671807612
CDKN1A,-0.0016418274079327193,0.09821429997017977,-0.0012199352090618864,-0.04074192916828787,-0.03414486395860634
CDKN2D,0.013981699496509308,0.022546547138722183,0.010287975019885383,-0.09569851223761816,0.08089012303170824
CDNF,0.012069758820121245,-0.019216119324941317,0.010537437873862335,-0.010335691733401826,0.008311076506227403
