dataset,feature,beta_sex,p_sex,q_sex,p_age,q_age,R2
proteome,BRDT,-0.010439811321957355,0.16263576493766713,0.2042744396958048,0.19714287359172228,0.2581696043132514,6.66697397849525e-4
proteome,BRK1,-0.03952937273397279,4.2389178263151375e-5,8.315457752025461e-5,1.5040260371195126e-41,7.797960927800812e-41,0.020248018429344206
proteome,BRME1,-5.263327435355375e-4,0.9458838512346723,0.9560370366184241,0.024125676733217562,0.03993827785830847,9.284967588930604e-4
proteome,BRSK2,-0.03556061976815421,8.31511913961073e-6,1.7177517882890108e-5,0.09163869189211425,0.1340147002169747,0.002614354150783038
proteome,BSG,0.06464420359286373,8.426096280486327e-45,5.009322819295232e-44,1.0443310602002736e-69,8.562927990799434e-69,0.049669819268338467
proteome,BSND,-0.013449849634380366,0.048671686198409767,0.0679448359699465,0.9325327054496143,0.9415644992069957,4.2484328300929075e-4
proteome,BST1,-0.10399563635809879,2.870217302178085e-23,1.1170885740077105e-22,0.02842968957251124,0.046588755667906045,0.010670503230520767
proteome,BST2,0.06615405642132773,1.4813091900935483e-8,3.535520462700791e-8,3.869783665544003e-8,9.476424932653477e-8,0.006710642280989165
proteome,BTC,-0.01962791376789897,0.2295137424155892,0.2797288576664321,2.393116231701774e-4,4.824244668741353e-4,0.0020188356955284092
proteome,BTD,0.03444444600013968,1.031155015194789e-15,3.1617032451193163e-15,1.0613257663648146e-15,3.33837275002036e-15,0.01278773441164871
proteome,BTLA,-0.019883348102607744,0.2590238878601177,0.31204734984056276,0.137457447870412,0.19043108226565386,6.943345016526825e-4
proteome,BTN1A1,1.31251987044029e-4,0.9875661255755992,0.9906204537990289,0.10315601788253885,0.14906555257382717,6.099519002478182e-4
proteome,BTN2A1,0.005931308620204599,0.2834679371720237,0.3377317994306682,5.641595508961174e-130,8.713130841617814e-129,0.05766536322783988
proteome,BTN3A2,0.005333885117379309,0.5090909877900569,0.5663249212496859,1.155945912531425e-64,8.696407522369148e-64,0.029161010270322585
proteome,BTNL10,-0.011371966856133205,0.153217386838514,0.19432654245518172,0.40560984355737006,0.4707654605741404,4.891017451684743e-4
proteome,C19ORF12,0.2290320502280996,6.861874276841201e-58,5.175661760749217e-57,0.25086546184800307,0.31631804887011705,0.025356653014399377
proteome,C1GALT1C1,-0.028079875344458584,1.1815960327698022e-5,2.420406189231616e-5,0.016728376493274275,0.02834018048976646,0.0029238260583214215
proteome,C1QA,-0.04242888795943997,2.556337089233151e-17,8.309518890280142e-17,1.1870183608596863e-31,5.156111004984262e-31,0.020609666822850814
proteome,C1QBP,0.003179577991200958,0.8233792093075443,0.8550138427494562,0.008289251453771955,0.01455855896122764,0.0011655928068925459
proteome,C1QL2,-0.21498950573680417,2.317784699230488e-137,4.255102853492953e-136,2.5127002306113662e-36,1.1829954795410609e-35,0.07491967334648297
proteome,C1QTNF1,0.05215929795277866,5.44227292721538e-8,1.2617946524655832e-7,5.827325624989914e-48,3.3287599803024573e-47,0.024423384494156597
proteome,C1QTNF5,0.0105000027832296,0.17075173987802758,0.21291086232548592,0.7242530959935414,0.762660457144714,3.0774631658025964e-4
proteome,C1QTNF6,0.016696114299240644,0.010150850173828661,0.015913174896565983,0.1919747767249976,0.2526485001173435,0.0011674486500721226
proteome,C1QTNF9,0.052729582418114734,1.1175007427826607e-7,2.5345646217424915e-7,6.739019294648279e-9,1.6972560242517968e-8,0.00675838954145791
proteome,C1R,-0.019203277064974673,1.8257272848612955e-6,3.904247578395693e-6,2.5288051326925062e-8,6.218687600951496e-8,0.006119737478733511
proteome,C1RL,-0.07103705559388293,8.57401305976265e-67,7.254360614912225e-66,0.010440745584287548,0.018140795452699615,0.030076894802410936
proteome,C1S,-0.016036423847884763,2.1602307507492184e-4,4.022581397468739e-4,1.1865990546481916e-22,4.367821740880292e-22,0.011732313992614651
proteome,C2,-0.050522226594886845,8.462458402341202e-20,2.990546740488374e-19,4.1679037663676055e-12,1.170944282389513e-11,0.013636633289129785
proteome,C2CD2L,-7.539439868418063e-4,0.9332143580087505,0.9456966650547829,0.003010244648568274,0.005554300966606064,0.0013703741834844019
proteome,C2ORF69,0.00809303399319368,0.5031784808120625,0.5603883958376232,0.5304050276752741,0.5891370912420567,2.527587356513372e-4
proteome,C3,0.0024106090085018335,0.804219860745616,0.8398990245139367,1.1454485555218122e-4,2.366287567988797e-4,0.0020564115131106453
proteome,C4BPB,-0.1895862918156637,3.653744504872614e-102,4.8923303714326416e-101,1.5167207388653992e-46,8.563458098158802e-46,0.06350583094484363
proteome,C5,-0.013298233815022011,3.75061481037378e-5,7.382363203965653e-5,2.7555092627407844e-14,8.258040593367915e-14,0.008143393852781289
proteome,C7,-0.04361045863826608,1.4520788851856355e-11,3.895788847294918e-11,5.721712462628271e-91,5.922581091635434e-90,0.044575501086329794
proteome,C7ORF50,0.015164760842500681,7.268846438611885e-5,1.402363698235829e-4,0.4571843197701293,0.5206870969211891,0.0017542865931685636
proteome,C8B,-0.09910884003286645,2.053362246585259e-55,1.4583368364433991e-54,6.104771108087171e-15,1.8817135020598153e-14,0.030869694410246784
proteome,C9,-0.1708274683085391,2.7168329225123384e-56,1.9776646635445178e-55,2.548088183328909e-16,8.164510875013266e-16,0.030973015496791656
proteome,C9ORF40,0.14853121338743805,2.1396003917085031e-19,7.461760505850802e-19,0.25460110248093337,0.32019845676081193,0.008452796369946447
proteome,CA1,0.2847834049407134,1.56203029590201e-104,2.1507388838386638e-103,0.6026137487236707,0.6527011252409628,0.04572598310095244
proteome,CA11,-0.040737649911146825,1.0079615939723296e-8,2.4255893592788376e-8,0.5787161320819025,0.6310318974774275,0.003354797641468843
proteome,CA12,-0.05734397166797068,3.285763076265947e-16,1.0290925342940236e-15,2.545166376290579e-19,8.740400767520236e-19,0.014727467928272509
proteome,CA13,-0.013012145053719951,0.5709927831585049,0.625179270082399,0.46666820187051483,0.5286008852386623,2.8859158201155477e-4
proteome,CA14,0.21865443680749777,8.380751182671525e-148,1.698848104320707e-146,3.409043564871442e-60,2.3806215707798423e-59,0.08646808568002418
proteome,CA2,0.32354366908367066,1.5560048173839457e-99,2.0276687776534543e-98,0.1545967635086104,0.20989207101471338,0.04404237470424843
proteome,CA3,0.25170334138525496,2.378512262792534e-79,2.4533135318344193e-78,5.108066203474118e-37,2.4443352865476968e-36,0.05062267288952138
proteome,CA4,0.05133703842716593,5.936239738577831e-22,2.2272344211964896e-21,5.995387349018915e-8,1.457163669590859e-7,0.012481110079670121
proteome,CA5A,0.5215458454674186,1.4145917659785463e-136,2.58074585305711e-135,0.0018537648973514834,0.003495568304501925,0.06076050817587797
proteome,CA6,0.48236943732200477,1.4903439903605687e-236,6.49300613113806e-235,1.0157196799015696e-52,6.28153759667941e-52,0.11906581569252872
proteome,CA7,-0.0022159525965175925,0.7409742538238997,0.7825267174066437,0.6596658687794561,0.7045608016711424,1.6487100103301788e-4
proteome,CA8,0.0030042578412779225,0.5497548488166031,0.6046474769011546,1.299135698799754e-4,2.672429249328035e-4,0.00205619096286358
proteome,CA9,-0.06941507634894288,8.081076784195495e-12,2.190219418112038e-11,1.7921282733252193e-63,1.31108331574845e-62,0.03267644188843177
proteome,CABP2,0.008002890002912348,0.5236101627739522,0.5809266686192195,0.005398178727647324,0.009661118152055512,0.0012697816928201044
proteome,CACNA1C,-0.008917822132889105,0.1738524895455231,0.21631518200485164,0.7881388087449078,0.8163865091293065,2.9015625518913346e-4
proteome,CACNA1H,-0.007067798885003489,0.5408252690099387,0.59594902236316,0.4338026822121158,0.49853150762880555,3.0141115112891637e-4
proteome,CACNB1,-0.023397575581913705,0.04132649456924208,0.05844575467423335,0.08009613305305208,0.11952996543039826,0.0011015431868878212
proteome,CACNB3,0.005913544430211098,0.7356144421257667,0.7777958150387285,0.03339357375395148,0.05406314020398467,8.625402818416283e-4
proteome,CACYBP,-0.040268627987826836,0.05459335982557151,0.07592092297801012,0.19546302678220792,0.2561996296260732,8.424990744244631e-4
proteome,CADPS,-0.00802807716965299,0.34636327335391115,0.40296309084099907,0.5882601213163234,0.6409597962382786,2.79294104374217e-4
proteome,CALB1,-0.08377291463150073,1.102226615012925e-17,3.627282400476582e-17,2.4466999947655776e-110,2.988249909924988e-109,0.05506954270069209
proteome,CALB2,-0.14339028090558023,9.163144323261637e-102,1.21578264907276e-100,6.887455529343976e-16,2.173457588124872e-15,0.050649944751373965
proteome,CALCA,0.9514318242771006,0,0,1.532708226787001e-35,7.12416451272493e-35,0.3392829436521625
proteome,CALCB,-0.01977736954810953,0.014212248784578706,0.021754354589504584,2.6388390027657587e-25,1.0270361398764333e-24,0.012032146339352345
proteome,CALCOCO1,0.048151478395238256,0.042799502935327846,0.06035350196532463,0.013765787705816778,0.023539738906431854,0.001434415000753364
proteome,CALCOCO2,-0.010418419373782939,0.508251790291511,0.5656069294170495,0.04784128515506619,0.07512033962756225,8.262137141191728e-4
proteome,CALY,-0.020914306371445063,0.005389631885508375,0.00875965226826222,0.01097321928786108,0.018998118090905392,0.0017978484811128626
proteome,CAMKK1,0.017957364435515738,0.05581014040013185,0.07739182889690494,0.3321687040922516,0.3990125297305689,7.124385319156046e-4
proteome,CAMLG,-0.057206748023757234,2.1703240359170361e-7,4.836012107512846e-7,0.035925664143875644,0.05764117278565951,0.003515843188154344
proteome,CAMSAP1,-0.018023502189328064,0.4322580123702212,0.4900043254790974,0.004238272546890646,0.007698517463829368,0.0013681920430669292
proteome,CANT1,0.011710307959824974,0.008894475470527421,0.014049228300037632,7.117129244589073e-25,2.74800268054967e-24,0.012036758223900157
proteome,CAPG,0.057962811785661185,4.948792168001547e-6,1.0377531852296347e-5,1.5936251614318586e-75,1.3927520497663457e-74,0.03604719027491565
proteome,CAPN3,0.06292114608889579,1.6811096378613166e-16,5.293591189770424e-16,0.4540610307582923,0.5175995927957682,0.006945527517219774
proteome,CAPS,-0.06115457512988772,0.0016521257633655014,0.002848526345696337,5.663955123349984e-66,4.350811843436475e-65,0.030436218544470983
proteome,CARHSP1,0.18988669412047615,1.284793587029374e-67,1.1161644287317688e-66,0.2629927015633748,0.3283674074562209,0.030048791369345573
proteome,CASC3,0.038019882992653256,7.008144320986972e-6,1.45807364739565e-5,0.43752013054950245,0.5022104841030269,0.0021976188153789433
proteome,CASP1,0.07768509906583107,3.515983083138683e-8,8.243497686491419e-8,3.352735525212088e-14,1.002728995706361e-13,0.009547876161156932
proteome,CASP10,0.07533418922132497,1.1832133310488869e-6,2.5564764717481134e-6,0.9244262439829073,0.9340256857688151,0.0023794956943922196
proteome,CASP2,0.04352774983943056,0.0037126065742178736,0.006145709575552272,0.0203334013610479,0.03405232276127299,0.0017342461381690821
proteome,CASP3,0.022668228751930645,0.24794051696998726,0.30068066848167546,0.17587348643067763,0.23527713423059027,6.022889333139325e-4
proteome,CASP4,-0.034979435248702,0.30320732870054773,0.35866764467094436,0.005312795476697343,0.009525829236166797,0.001351687338937979
proteome,CASP7,0.0242814417435953,0.16272427889955182,0.20429770757324375,0.6130785987484093,0.6620704512566064,3.5403817786239244e-4
proteome,CASP8,0.123335357528022,3.3852112967918244e-20,1.2139351075350535e-19,9.369782255438372e-13,2.689320983640571e-12,0.01396203883499847
proteome,CASP9,0.03017303403000294,0.013672196186602514,0.020973762678130885,0.34026967314788514,0.40740245115614304,9.00622456962985e-4
proteome,CASQ2,-0.020983651461753867,0.03399875923984177,0.048767753425601044,0.2900653446435376,0.3554579097457961,7.906804683952551e-4
proteome,CAT,0.2509983425242876,3.196679047774399e-114,4.859951114819516e-113,0.9345219524126331,0.9429206979234276,0.04970645189036671
proteome,CBLIF,0.04618769226140446,0.004592738303210902,0.007535808379467468,3.1178119653459022e-62,2.2360916773574173e-61,0.02879906215197159
proteome,CBLN1,-0.04843335711265401,0.011472468012535975,0.017784457848429375,0.019533370797289153,0.03282550912912322,0.00159779446340369
proteome,CBLN4,-0.016042933055411036,0.0216307222446918,0.03216509334297268,1.3071879090360773e-4,2.685208660433715e-4,0.0025430607420871
proteome,CBS,0.1460391909535672,1.2645451274864274e-44,7.502453713684718e-44,1.562167648700611e-7,3.725463534768859e-7,0.021936654064753425
proteome,CBX2,-0.028771255594295345,1.7798173130273973e-4,3.345323075806164e-4,0.1885441299389811,0.24891918375933325,0.0018311443513405745
proteome,CC2D1A,0.11454151923514455,5.537037140017748e-12,1.513353128437435e-11,0.01784499219893109,0.030109556201549047,0.0056020660289215485
proteome,CCAR2,0.02453966421287856,0.02511496269531317,0.036969529050740864,0.21349359809128926,0.2761133419709674,9.103504086525049e-4
proteome,CCDC134,-0.029700536045895183,0.0026929545965769996,0.004549036150120522,0.675071165711089,0.7166718912473278,0.0010418478951053078
proteome,CCDC28A,-0.005458736604850721,0.35637415947903517,0.4131279473865384,0.9969442986320068,0.9972859519214626,8.82973557033706e-5
proteome,CCDC50,0.0024229591335815075,0.8769134589926251,0.8997224558170378,0.11409786836514937,0.1620689429478691,5.903431170554141e-4
proteome,CCDC80,0.03905124465267178,5.14274042188667e-7,1.1261559858580037e-6,0,0,0.18038218650736249
proteome,CCER2,-0.20989418607487953,1.3828674489827789e-64,1.1275391294918244e-63,0.027075028736850595,0.04457530111836824,0.02841824242329105
proteome,CCL11,0.10313846555576912,1.5253161503578031e-33,7.495619264132033e-33,2.5123038275566613e-173,5.914044252127334e-172,0.08818522274558749
proteome,CCL13,0.014617318785526677,0.3397509700183283,0.3965346187459018,1.7548835995540372e-59,1.2024660157507593e-58,0.02689289757249691
proteome,CCL14,-0.08384800730067557,3.283117087688635e-21,1.206979695083517e-20,2.876701988372161e-42,1.5048553949925339e-41,0.02701664062255582
proteome,CCL15,0.05640720471669986,1.3890001750454561e-8,3.3179144934187286e-8,6.185678595673952e-54,3.916701913399624e-53,0.027600905968458878
proteome,CCL16,0.30583212772413243,3.046046168175867e-138,5.627473901838832e-137,2.7798567308447264e-70,2.2986973930129619e-69,0.08820290896303751
proteome,CCL17,0.04024279827369387,0.04496680269049922,0.06319600243310891,4.36025852872099e-32,1.9110502470475329e-31,0.01500298150196655
proteome,CCL18,0.14502541962603555,1.1749113137909947e-19,4.146996523525893e-19,1.3351706192644983e-92,1.417222922775662e-91,0.049166699825588744
proteome,CCL19,-0.10174049875813301,1.5958924502517319e-4,3.007366082817821e-4,3.1368227253648747e-21,1.119362534882649e-20,0.01099562682405586
proteome,CCL2,0.06815335920839691,4.591393652832158e-9,1.1243521873000897e-8,1.7513774885195314e-36,8.285690257679923e-36,0.019814910293778687
proteome,CCL20,-0.021056147027122288,0.28681549480705043,0.3408853539665229,7.19014730162892e-27,2.859405990933899e-26,0.01230266022057136
proteome,CCL21,0.05464905959195751,1.466932434184195e-9,3.6504482313586236e-9,1.1094050593878617e-21,4.002908984367328e-21,0.013552532782256765
proteome,CCL22,-0.1369198829351171,1.4772635552504065e-31,6.955052125445059e-31,3.986515424438058e-18,1.3329482845286016e-17,0.021437075854885634
proteome,CCL23,0.06284788336154526,2.9227225225109965e-11,7.748798404368392e-11,2.1713830803410364e-76,1.9148843539321707e-75,0.03860750895981113
proteome,CCL24,0.2191113837156712,2.067432971155053e-32,9.876983376107363e-32,4.106599329283209e-27,1.6443296902850053e-26,0.0256993889521977
proteome,CCL25,0.022288112397598606,0.040588537700237834,0.05745777960571981,2.4306702048979784e-130,3.7941852021910153e-129,0.058070896139996386
proteome,CCL26,0.29552881497580014,1.8584655897282068e-50,1.2082095894023688e-49,0.6377383397962793,0.6856568006870494,0.022004584338959687
proteome,CCL27,0.07068269543647077,6.317464660637619e-8,1.4589145050950325e-7,5.097733100578916e-243,2.22093774934177e-241,0.10721512917773024
proteome,CCL28,-0.1047298024305052,7.218877630650651e-16,2.234560318543929e-15,1.2730877879399866e-40,6.519549566661089e-40,0.024135361693752633
proteome,CCL3,0.06498991787276008,2.1944209434564957e-6,4.668742517455911e-6,8.307601653004329e-88,8.164945867043648e-87,0.0414735885519254
proteome,CCL4,0.06916283278313068,1.5667311644451922e-6,3.3651863642498278e-6,4.429925191779033e-36,2.0755941628897267e-35,0.018665084681468103
proteome,CCL5,-0.14607240468733704,9.384298036319197e-11,2.445782675715691e-10,1.8701805653435708e-5,4.080012758025324e-5,0.006458298466515799
proteome,CCL7,-0.040190635618249974,0.003305996169571423,0.0055144016108451335,2.0628016252428956e-65,1.5721456773065307e-64,0.030126157134069298
proteome,CCL8,-0.020701717209746805,0.12766619064464577,0.16518511103356429,8.656498030878821e-31,3.715929081196365e-30,0.01417479337860128
proteome,CCN1,-0.02669165041933452,0.10676349459234331,0.1404428304258901,4.303152705901653e-108,5.211992841712417e-107,0.04826181990999889
proteome,CCN2,-0.008947952675667989,0.48178491247164124,0.5388238159021919,2.057200714628088e-19,7.07299044287325e-19,0.008864432382107545
proteome,CCN3,0.0034420732777533415,0.6382637411648796,0.6897785488560841,0,0,0.1385663627075121
