protein,metabolite,metabolite_label,r,q,r_s,q_s,sign,abs_r
LDLR,fid_23541,Cholesteryl Esters in Medium LDL,0.45009303333918665,0,0.45630192748723913,0,+,0.45009303333918665
PLA2G7,fid_23541,Cholesteryl Esters in Medium LDL,0.5631219594282079,0,0.5763578034759129,0,+,0.5631219594282079
TFPI,fid_23541,Cholesteryl Esters in Medium LDL,0.3827342111730516,0,0.42002863574107346,0,+,0.3827342111730516
FGFBP1,fid_23506,Cholesteryl Esters in Medium VLDL,0.5055627597996941,0,0.5050768898899143,0,+,0.5055627597996941
PLA2G7,fid_23506,Cholesteryl Esters in Medium VLDL,0.5820907456087719,0,0.6008714783166166,0,+,0.5820907456087719
FGFBP1,fid_23548,Cholesteryl Esters in Small LDL,0.414371710129096,0,0.4229068175110036,0,+,0.414371710129096
LDLR,fid_23548,Cholesteryl Esters in Small LDL,0.4462670164549435,0,0.4495459586190985,0,+,0.4462670164549435
PLA2G7,fid_23548,Cholesteryl Esters in Small LDL,0.5924876144342067,0,0.6098440749909085,0,+,0.5924876144342067
TFPI,fid_23548,Cholesteryl Esters in Small LDL,0.3856395083725277,0,0.4234953072310178,0,+,0.3856395083725277
LDLR,fid_23513,Cholesteryl Esters in Small VLDL,0.5684810560844383,0,0.569535622253714,0,+,0.5684810560844383
PLA2G7,fid_23513,Cholesteryl Esters in Small VLDL,0.5479007705953095,0,0.5677290733723808,0,+,0.5479007705953095
FGFBP1,fid_23416,Cholesteryl Esters in VLDL,0.4029235435704925,0,0.4135258392543434,0,+,0.4029235435704925
LDLR,fid_23416,Cholesteryl Esters in VLDL,0.5199569461976552,0,0.5184754558477106,0,+,0.5199569461976552
PLA2G7,fid_23416,Cholesteryl Esters in VLDL,0.5749927270145351,0,0.5951727138985897,0,+,0.5749927270145351
ADIPOQ,fid_23555,Cholesteryl Esters in Very Large HDL,0.4227393699771373,0,0.4261163878631552,0,+,0.4227393699771373
CFH,fid_23555,Cholesteryl Esters in Very Large HDL,-0.39288886879888246,0,-0.4033148126066782,0,-,0.39288886879888246
GHR,fid_23555,Cholesteryl Esters in Very Large HDL,-0.3718973996068192,0,-0.3787542810972877,0,-,0.3718973996068192
IGSF9,fid_23555,Cholesteryl Esters in Very Large HDL,-0.37757399824590454,0,-0.4115790133263778,0,-,0.37757399824590454
LDLR,fid_23555,Cholesteryl Esters in Very Large HDL,-0.4654655510563141,0,-0.4679773120531238,0,-,0.4654655510563141
LEP,fid_23555,Cholesteryl Esters in Very Large HDL,-0.3885819314286269,0,-0.39758711568375055,0,-,0.3885819314286269
MXRA8,fid_23555,Cholesteryl Esters in Very Large HDL,0.4506547955354848,0,0.4582969533498332,0,+,0.4506547955354848
PLTP,fid_23555,Cholesteryl Esters in Very Large HDL,0.5199888334672038,0,0.5414704049309109,0,+,0.5199888334672038
PON3,fid_23555,Cholesteryl Esters in Very Large HDL,0.4080210467664123,0,0.4671748544694257,0,+,0.4080210467664123
PRAP1,fid_23555,Cholesteryl Esters in Very Large HDL,-0.3968788863353822,0,-0.4174950459257129,0,-,0.3968788863353822
RTN4R,fid_23555,Cholesteryl Esters in Very Large HDL,-0.370740445393675,0,-0.39513787273517886,0,-,0.370740445393675
AGRP,fid_23492,Cholesteryl Esters in Very Large VLDL,0.39161779630025795,0,0.3862428659318582,0,+,0.39161779630025795
CCN1,fid_23492,Cholesteryl Esters in Very Large VLDL,0.3773644933127359,0,0.3677033668339216,3.9703e-303,+,0.3773644933127359
LCAT,fid_23492,Cholesteryl Esters in Very Large VLDL,0.38129015928189,0,0.3921382063617702,0,+,0.38129015928189
LDLR,fid_23492,Cholesteryl Esters in Very Large VLDL,0.657816166274716,0,0.66669981457802,0,+,0.657816166274716
NPY,fid_23492,Cholesteryl Esters in Very Large VLDL,0.3837695900054028,0,0.3813284507360973,0,+,0.3837695900054028
PLA2G7,fid_23492,Cholesteryl Esters in Very Large VLDL,0.483523252912129,0,0.4945164031814876,0,+,0.483523252912129
FGFBP1,fid_23520,Cholesteryl Esters in Very Small VLDL,0.47555031689557553,0,0.47552897497535546,0,+,0.47555031689557553
PLA2G7,fid_23520,Cholesteryl Esters in Very Small VLDL,0.536014379849489,0,0.5504800418689847,0,+,0.536014379849489
ACY1,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,-0.3864248307946273,0,-0.3995641863769399,0,-,0.3864248307946273
ADH4,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,-0.3766508608357312,0,-0.39469208533899713,0,-,0.3766508608357312
ADIPOQ,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,0.38396561044772515,0,0.39852311250673056,0,+,0.38396561044772515
ASGR1,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,-0.4056694846490597,0,-0.42304165000019206,0,-,0.4056694846490597
CES1,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,-0.44337958681334816,0,-0.4475926684516523,0,-,0.44337958681334816
CPM,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,-0.3897098014026819,0,-0.41824065224532186,0,-,0.3897098014026819
FURIN,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,-0.4290387712924515,0,-0.4587955029390477,0,-,0.4290387712924515
GHR,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,-0.3755812015381316,0,-0.4070078299012247,0,-,0.3755812015381316
IGSF9,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,-0.4829911584483895,0,-0.494040791361073,0,-,0.4829911584483895
LDLR,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,-0.5334216931374293,0,-0.5670387530607129,0,-,0.5334216931374293
LEP,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,-0.3754361383840252,0,-0.4139495091362623,0,-,0.3754361383840252
MFGE8,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,-0.44002534887958994,0,-0.4204146506240356,0,-,0.44002534887958994
MXRA8,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,0.38427393947478494,0,0.39371494331215096,0,+,0.38427393947478494
PLTP,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,0.43025630607683263,0,0.44110530379797025,0,+,0.43025630607683263
PON3,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,0.43943665336225246,0,0.48622953187648,0,+,0.43943665336225246
PRAP1,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,-0.4694639547482894,0,-0.4951804114088359,0,-,0.4694639547482894
RARRES2,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,-0.3937191981445225,0,-0.4230206593254948,0,-,0.3937191981445225
UPB1,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,-0.3734041679965508,0,-0.39353766252485434,0,-,0.3734041679965508
IGSF9,fid_23591,Cholesteryl Esters to Total Lipids in Large VLDL percentage,-0.3832171037717674,0,-0.38726380890271034,0,-,0.3832171037717674
PRAP1,fid_23591,Cholesteryl Esters to Total Lipids in Large VLDL percentage,-0.3808881739180839,0,-0.3948456439912173,0,-,0.3808881739180839
AGRP,fid_23641,Cholesteryl Esters to Total Lipids in Medium HDL percentage,-0.4236711712620044,0,-0.43164117154585846,0,-,0.4236711712620044
CCN1,fid_23641,Cholesteryl Esters to Total Lipids in Medium HDL percentage,-0.3993650816268813,0,-0.3966558986680667,0,-,0.3993650816268813
CES1,fid_23641,Cholesteryl Esters to Total Lipids in Medium HDL percentage,-0.38340379400596314,0,-0.3792660621539761,0,-,0.38340379400596314
FURIN,fid_23641,Cholesteryl Esters to Total Lipids in Medium HDL percentage,-0.39289722588112486,0,-0.3914678605449786,0,-,0.39289722588112486
GCG,fid_23641,Cholesteryl Esters to Total Lipids in Medium HDL percentage,-0.36980484979938905,0,-0.3784732195612893,0,-,0.36980484979938905
IGSF9,fid_23641,Cholesteryl Esters to Total Lipids in Medium HDL percentage,-0.38507602446645495,0,-0.37674167661648494,0,-,0.38507602446645495
LDLR,fid_23641,Cholesteryl Esters to Total Lipids in Medium HDL percentage,-0.6141398884735173,0,-0.615257083953936,0,-,0.6141398884735173
MFGE8,fid_23641,Cholesteryl Esters to Total Lipids in Medium HDL percentage,-0.4723640511408849,0,-0.4484466798417824,0,-,0.4723640511408849
NPY,fid_23641,Cholesteryl Esters to Total Lipids in Medium HDL percentage,-0.4014111174342168,0,-0.40945924060120154,0,-,0.4014111174342168
PON3,fid_23641,Cholesteryl Esters to Total Lipids in Medium HDL percentage,0.3775754916206268,0,0.4030113566818587,0,+,0.3775754916206268
PRAP1,fid_23641,Cholesteryl Esters to Total Lipids in Medium HDL percentage,-0.42184999390105343,0,-0.4242697338385928,0,-,0.42184999390105343
LDLR,fid_23621,Cholesteryl Esters to Total Lipids in Medium LDL percentage,0.5086263180318916,0,0.508542361337322,0,+,0.5086263180318916
GCG,fid_23596,Cholesteryl Esters to Total Lipids in Medium VLDL percentage,-0.3693698484019231,0,-0.3614852785763011,1.2099072399546295e-291,-,0.3693698484019231
IGSF9,fid_23596,Cholesteryl Esters to Total Lipids in Medium VLDL percentage,-0.41970429661254705,0,-0.4096716181616149,0,-,0.41970429661254705
LDLR,fid_23596,Cholesteryl Esters to Total Lipids in Medium VLDL percentage,-0.4212741617023818,0,-0.4235209349931481,0,-,0.4212741617023818
MFGE8,fid_23596,Cholesteryl Esters to Total Lipids in Medium VLDL percentage,-0.42007136272922063,0,-0.3937353065296778,0,-,0.42007136272922063
PON3,fid_23596,Cholesteryl Esters to Total Lipids in Medium VLDL percentage,0.3825898197728617,0,0.4091224514044908,0,+,0.3825898197728617
PRAP1,fid_23596,Cholesteryl Esters to Total Lipids in Medium VLDL percentage,-0.45109673531565825,0,-0.44509633524720726,0,-,0.45109673531565825
LDLR,fid_23646,Cholesteryl Esters to Total Lipids in Small HDL percentage,-0.3736972988936418,0,-0.35840201166313157,4.8658451511144414e-291,-,0.3736972988936418
MFGE8,fid_23646,Cholesteryl Esters to Total Lipids in Small HDL percentage,-0.4374861339254623,0,-0.4150225445683032,0,-,0.4374861339254623
AGRP,fid_23626,Cholesteryl Esters to Total Lipids in Small LDL percentage,0.3724233853963623,0,0.3693142880475653,0,+,0.3724233853963623
LDLR,fid_23626,Cholesteryl Esters to Total Lipids in Small LDL percentage,0.5707688798728049,0,0.5654442079774895,0,+,0.5707688798728049
FGFBP1,fid_23601,Cholesteryl Esters to Total Lipids in Small VLDL percentage,0.3768661219600613,0,0.3537615134604014,1.0047458303872588e-291,+,0.3768661219600613
PLA2G7,fid_23601,Cholesteryl Esters to Total Lipids in Small VLDL percentage,0.4019776785511108,0,0.395990863521322,0,+,0.4019776785511108
LDLR,fid_23586,Cholesteryl Esters to Total Lipids in Very Large VLDL percentage,-0.4045743396892395,0,-0.42583206859762895,0,-,0.4045743396892395
PRAP1,fid_23586,Cholesteryl Esters to Total Lipids in Very Large VLDL percentage,-0.4034305317964536,0,-0.4466672996817702,0,-,0.4034305317964536
FGFBP1,fid_23606,Cholesteryl Esters to Total Lipids in Very Small VLDL percentage,0.3737983260586288,0,0.342798310083395,1.2334942496358273e-275,+,0.3737983260586288
IGSF9,fid_23606,Cholesteryl Esters to Total Lipids in Very Small VLDL percentage,-0.3996562086281118,0,-0.3826648832521482,0,-,0.3996562086281118
LDLR,fid_23606,Cholesteryl Esters to Total Lipids in Very Small VLDL percentage,-0.43856607041532353,0,-0.42935739462538114,0,-,0.43856607041532353
MFGE8,fid_23606,Cholesteryl Esters to Total Lipids in Very Small VLDL percentage,-0.4007231030480469,0,-0.3647228314585724,1.355413392e-298,-,0.4007231030480469
PON3,fid_23606,Cholesteryl Esters to Total Lipids in Very Small VLDL percentage,0.4136511155099414,0,0.4363874773067544,0,+,0.4136511155099414
PRAP1,fid_23606,Cholesteryl Esters to Total Lipids in Very Small VLDL percentage,-0.4302578277197234,0,-0.4172804155898775,0,-,0.4302578277197234
APOM,fid_23404,Clinical LDL Cholesterol,0.3933109478482458,0,0.39001248584636633,0,+,0.3933109478482458
FGFBP1,fid_23404,Clinical LDL Cholesterol,0.4847586927516983,0,0.4819086223042112,0,+,0.4847586927516983
PLA2G7,fid_23404,Clinical LDL Cholesterol,0.5813179005992853,0,0.5969592949420441,0,+,0.5813179005992853
AGRP,fid_23481,Concentration of Chylomicrons and Extremely Large VLDL Particles,0.42888177991545445,0,0.4539158209654625,0,+,0.42888177991545445
CCN1,fid_23481,Concentration of Chylomicrons and Extremely Large VLDL Particles,0.4024991054565855,0,0.41344652889251343,0,+,0.4024991054565855
CES1,fid_23481,Concentration of Chylomicrons and Extremely Large VLDL Particles,0.4232910196432098,0,0.4122994256996104,0,+,0.4232910196432098
FURIN,fid_23481,Concentration of Chylomicrons and Extremely Large VLDL Particles,0.38180758028179584,0,0.38528038089321376,0,+,0.38180758028179584
GHR,fid_23481,Concentration of Chylomicrons and Extremely Large VLDL Particles,0.3815062516468025,0,0.394003621840096,0,+,0.3815062516468025
IGSF9,fid_23481,Concentration of Chylomicrons and Extremely Large VLDL Particles,0.4349490904515015,0,0.4318526909370935,0,+,0.4349490904515015
LDLR,fid_23481,Concentration of Chylomicrons and Extremely Large VLDL Particles,0.6255135079644203,0,0.6460859914273654,0,+,0.6255135079644203
MFGE8,fid_23481,Concentration of Chylomicrons and Extremely Large VLDL Particles,0.48180370901302205,0,0.45069240201228405,0,+,0.48180370901302205
NPY,fid_23481,Concentration of Chylomicrons and Extremely Large VLDL Particles,0.42047359053217465,0,0.44748808617330343,0,+,0.42047359053217465
PRAP1,fid_23481,Concentration of Chylomicrons and Extremely Large VLDL Particles,0.40711272006623944,0,0.42253906050969375,0,+,0.40711272006623944
APOA1,fid_23430,Concentration of HDL Particles,0.5305541336207761,0,0.6482077455383451,0,+,0.5305541336207761
APOC1,fid_23430,Concentration of HDL Particles,0.4288473519077766,0,0.49742725183186987,0,+,0.4288473519077766
APOM,fid_23430,Concentration of HDL Particles,0.47376185271940974,0,0.4849576272437598,0,+,0.47376185271940974
FGFBP1,fid_23523,Concentration of IDL Particles,0.4839674289163082,0,0.4835012780849202,0,+,0.4839674289163082
PLA2G7,fid_23523,Concentration of IDL Particles,0.5964942465209145,0,0.6178243469959676,0,+,0.5964942465209145
FGFBP1,fid_23429,Concentration of LDL Particles,0.4543194122026453,0,0.4603865377704792,0,+,0.4543194122026453
LDLR,fid_23429,Concentration of LDL Particles,0.3884866291270259,0,0.38840587536107546,0,+,0.3884866291270259
PLA2G7,fid_23429,Concentration of LDL Particles,0.6067447395721688,0,0.6259808797383208,0,+,0.6067447395721688
TFPI,fid_23429,Concentration of LDL Particles,0.37209485847509305,0,0.4070354519333822,0,+,0.37209485847509305
ADIPOQ,fid_23558,Concentration of Large HDL Particles,0.4371338135489944,0,0.4470165281387729,0,+,0.4371338135489944
APOA1,fid_23558,Concentration of Large HDL Particles,0.44712975100494423,0,0.5439056794701979,0,+,0.44712975100494423
CFH,fid_23558,Concentration of Large HDL Particles,-0.39177346863625745,0,-0.4061573137838575,0,-,0.39177346863625745
LDLR,fid_23558,Concentration of Large HDL Particles,-0.43502730991562544,0,-0.4437832333262487,0,-,0.43502730991562544
MXRA8,fid_23558,Concentration of Large HDL Particles,0.48176300506136555,0,0.4972496306005791,0,+,0.48176300506136555
PLTP,fid_23558,Concentration of Large HDL Particles,0.5733380372567858,0,0.6049098809651912,0,+,0.5733380372567858
PON3,fid_23558,Concentration of Large HDL Particles,0.4163893005496525,0,0.4765338743420511,0,+,0.4163893005496525
SIT1,fid_23558,Concentration of Large HDL Particles,-0.38608785866737744,0,-0.3857937192323916,0,-,0.38608785866737744
SSC4D,fid_23558,Concentration of Large HDL Particles,-0.4060628605721943,0,-0.43365097275259545,0,-,0.4060628605721943
FGFBP1,fid_23530,Concentration of Large LDL Particles,0.4581839461098585,0,0.4626816171243611,0,+,0.4581839461098585
PLA2G7,fid_23530,Concentration of Large LDL Particles,0.5964758131998702,0,0.6166925027817071,0,+,0.5964758131998702
AGRP,fid_23495,Concentration of Large VLDL Particles,0.43173998691722976,0,0.4370430363510047,0,+,0.43173998691722976
CCN1,fid_23495,Concentration of Large VLDL Particles,0.4043021513852792,0,0.4030377175368454,0,+,0.4043021513852792
CES1,fid_23495,Concentration of Large VLDL Particles,0.38114547890014927,0,0.3855389398098032,0,+,0.38114547890014927
FURIN,fid_23495,Concentration of Large VLDL Particles,0.3826529640696212,0,0.3836503384689873,0,+,0.3826529640696212
GHR,fid_23495,Concentration of Large VLDL Particles,0.3963686822088799,0,0.4057165946087699,0,+,0.3963686822088799
IGSF9,fid_23495,Concentration of Large VLDL Particles,0.3878345665868322,0,0.3927869077988023,0,+,0.3878345665868322
LCAT,fid_23495,Concentration of Large VLDL Particles,0.39152489253534223,0,0.4056116902103118,0,+,0.39152489253534223
LDLR,fid_23495,Concentration of Large VLDL Particles,0.6770693955815879,0,0.6953153933225554,0,+,0.6770693955815879
MFGE8,fid_23495,Concentration of Large VLDL Particles,0.4371452638689957,0,0.4153735316055433,0,+,0.4371452638689957
NPY,fid_23495,Concentration of Large VLDL Particles,0.4368800662118092,0,0.448964841757204,0,+,0.4368800662118092
PRAP1,fid_23495,Concentration of Large VLDL Particles,0.3774450414629727,0,0.3835323681967143,0,+,0.3774450414629727
RARRES2,fid_23495,Concentration of Large VLDL Particles,0.37402447725332144,0,0.3988379979111158,0,+,0.37402447725332144
APOA1,fid_23565,Concentration of Medium HDL Particles,0.5320757605398908,0,0.649304265902828,0,+,0.5320757605398908
APOC1,fid_23565,Concentration of Medium HDL Particles,0.3876884606326276,0,0.448439458412449,0,+,0.3876884606326276
APOM,fid_23565,Concentration of Medium HDL Particles,0.3977667667827195,0,0.40188157760255167,0,+,0.3977667667827195
PLTP,fid_23565,Concentration of Medium HDL Particles,0.4278647944043267,0,0.4357266881742554,0,+,0.4278647944043267
FGFBP1,fid_23537,Concentration of Medium LDL Particles,0.42001382621734695,0,0.4272266502223656,0,+,0.42001382621734695
LDLR,fid_23537,Concentration of Medium LDL Particles,0.4197095270923449,0,0.4215849414829577,0,+,0.4197095270923449
PLA2G7,fid_23537,Concentration of Medium LDL Particles,0.5758449112038385,0,0.5904073188875026,0,+,0.5758449112038385
TFPI,fid_23537,Concentration of Medium LDL Particles,0.36931329658640866,0,0.40231997057517305,0,+,0.36931329658640866
LDLR,fid_23502,Concentration of Medium VLDL Particles,0.5511991660384634,0,0.555125247197014,0,+,0.5511991660384634
PLA2G7,fid_23502,Concentration of Medium VLDL Particles,0.5493743243953693,0,0.566766534496409,0,+,0.5493743243953693
APOM,fid_23572,Concentration of Small HDL Particles,0.3719239287763066,0,0.37942993347559584,0,+,0.3719239287763066
LCAT,fid_23572,Concentration of Small HDL Particles,0.3933472416156487,0,0.40705931123721056,0,+,0.3933472416156487
MAMDC4,fid_23572,Concentration of Small HDL Particles,0.3747480212975917,0,0.37845506156078,0,+,0.3747480212975917
PROC,fid_23572,Concentration of Small HDL Particles,0.3760551070979856,0,0.3762416514966292,0,+,0.3760551070979856
TTR,fid_23572,Concentration of Small HDL Particles,0.37218551440553266,0,0.35784201169110236,4.990832077380696e-292,+,0.37218551440553266
FGFBP1,fid_23544,Concentration of Small LDL Particles,0.4234564254611501,0,0.4330320353832051,0,+,0.4234564254611501
LDLR,fid_23544,Concentration of Small LDL Particles,0.441840110984407,0,0.444387149307866,0,+,0.441840110984407
PLA2G7,fid_23544,Concentration of Small LDL Particles,0.6079692617288716,0,0.625766860230612,0,+,0.6079692617288716
TFPI,fid_23544,Concentration of Small LDL Particles,0.36912968232534216,0,0.40249797786527225,0,+,0.36912968232534216
AGRP,fid_23509,Concentration of Small VLDL Particles,0.39934133911619446,0,0.3943328360645686,0,+,0.39934133911619446
CCN1,fid_23509,Concentration of Small VLDL Particles,0.3837587562288805,0,0.3768845392785807,0,+,0.3837587562288805
