protein,metabolite,r_F,p_F,q_F,r_M,p_M,q_M,abs_r_F,abs_r_M,p_diff,q_diff,r_diff
LDLR,fid_23620,-0.04659742385715249,5.333040044448513e-4,0.0010983061167172128,-0.2218038033486806,8.610756505447106e-53,3.4969909826287226e-51,0.04659742385715249,0.2218038033486806,2.705568835361593e-19,1.7557958055131268e-15,-0.17520637949152812
ENPP2,fid_23573,0.05981824392771999,8.680379936434178e-6,2.1212567931446442e-5,-0.11819879468142222,6.70193705201155e-16,4.51838046290684e-15,0.05981824392771999,0.11819879468142222,3.0705343773629446e-19,1.97500847082574e-15,-0.1780170386091422
PZP,fid_23572,0.10111727653690467,5.0365567060247334e-14,2.1962069227980268e-13,-0.07699223073059343,1.5228793498117646e-7,5.125066192084356e-7,0.10111727653690467,0.07699223073059343,3.119455527271909e-19,1.988874544160148e-15,-0.17810950726749808
MFGE8,fid_23506,0.03578107147749947,0.007839488430352913,0.01398439382044515,-0.14177029394720098,2.9739862174475844e-22,3.075851466238325e-21,0.03578107147749947,0.14177029394720098,3.2364532382667373e-19,2.045525690106653e-15,-0.17755136542470046
ORM1,fid_23554,-0.2577248337399532,1.775109192796386e-84,1.2079434413532348e-82,-0.08498256589577331,6.771964831396041e-9,2.59608534482184e-8,0.2577248337399532,0.08498256589577331,3.305350148782611e-19,2.071061167232598e-15,0.1727422678441799
APOE,fid_23485,0.03563124535857088,0.008102581655496516,0.014423656902458048,0.21083100050814566,9.346417931143384e-48,3.1628951910377485e-46,0.03563124535857088,0.21083100050814566,3.4392504057097464e-19,2.1365417193439492e-15,0.17519975514957478
APOE,fid_23483,0.02597031430775803,0.053659895580507454,0.0831030530849635,0.20155024995584261,1.0327663857254036e-43,2.992889537511187e-42,0.02597031430775803,0.20155024995584261,3.4750104762345424e-19,2.1404621520779903e-15,0.17557993564808458
C9,fid_23639,-0.0691971845876205,2.6525914988106945e-7,7.316778360969085e-7,-0.2425463517769249,4.431178694706592e-63,2.5971438124766447e-61,0.0691971845876205,0.2425463517769249,3.808938416503768e-19,2.32643236824021e-15,-0.1733491671893044
APOE,fid_23486,0.027336054092290767,0.04224665271709507,0.0667772368941107,0.20258328551961186,3.746575153948462e-44,1.1032398678116577e-42,0.027336054092290767,0.20258328551961186,3.963982018414477e-19,2.3603686113000345e-15,0.1752472314273211
CFH,fid_23614,0.10410463770157684,8.858168448769792e-15,4.0451304514763364e-14,-0.07346912537966396,5.47479603149227e-7,1.7415200791120767e-6,0.10410463770157684,0.07346912537966396,3.958823558860586e-19,2.3603686113000345e-15,-0.1775737630812408
CFP,fid_23614,0.10523635653992609,4.526049833521617e-15,2.1039097765082826e-14,-0.07231135139574685,8.234040652676486e-7,2.571445267714265e-6,0.10523635653992609,0.07231135139574685,3.994399512264945e-19,2.3603686113000345e-15,-0.17754770793567293
APOE,fid_23536,0.04111925699263674,0.0022438422498485253,0.004300688276895955,0.21577754506704294,5.432791018143234e-50,1.998643988716943e-48,0.04111925699263674,0.21577754506704294,3.96637652731338e-19,2.3603686113000345e-15,0.1746582880744062
ENPP2,fid_23574,0.07309368223775774,5.4137924191224696e-8,1.5721901714779773e-7,-0.10443689519559221,1.0034050371251002e-12,5.333717676810427e-12,0.07309368223775774,0.10443689519559221,4.0342358726414616e-19,2.3646836238289243e-15,-0.17753057743334993
LEP,fid_23614,0.13907773905585308,2.9910744004185763e-25,2.454506613298372e-24,-0.03801487866118676,0.009621035639150347,0.017941883291227697,0.13907773905585308,0.03801487866118676,4.0805864227264098e-19,2.3727173681733272e-15,-0.17709261771703982
SULT2A1,fid_23469,-0.02327723821631553,0.08373371024416544,0.12435154264013398,0.15336978029681744,8.252627985447799e-26,1.0586607337388603e-24,0.02327723821631553,0.15336978029681744,4.362408731551973e-19,2.5164554767957554e-15,0.17664701851313297
APOE,fid_23447,0.0382349900628996,0.004491782130154668,0.008282677684242373,0.2126151231546226,1.4817995387252832e-48,5.17448755900469e-47,0.0382349900628996,0.2126151231546226,4.811062987060535e-19,2.7534092298804695e-15,0.174380133091723
APOE,fid_23453,0.016365955265064836,0.22404103377053486,0.2971982410045164,-0.15987172873730943,6.265666060875549e-28,9.038922510950592e-27,0.016365955265064836,0.15987172873730943,4.88259967305321e-19,2.7725193773163576e-15,-0.17623768400237427
APOE,fid_23543,0.03968989850042031,0.003181958106186841,0.005983013390896665,0.21394115191159596,3.728773250764878e-49,1.3318531577112818e-47,0.03968989850042031,0.21394115191159596,4.961320594268967e-19,2.7953810921341917e-15,0.17425125341117564
APCS,fid_23552,-0.4069028624541469,3.1379556508862614e-219,3.626015013814487e-216,-0.24924616887641626,1.2713826757780933e-66,8.385484043724749e-65,0.4069028624541469,0.24924616887641626,5.688116801503342e-19,3.180230479194981e-15,0.15765669357773066
GDF2,fid_23458,0.11553132754844986,7.225041796051693e-18,3.9628902256863784e-17,-0.06098468014041567,3.2389576135277863e-5,8.491407511120302e-5,0.11553132754844986,0.06098468014041567,6.156386631149234e-19,3.415765382828114e-15,-0.17651600768886552
PRAP1,fid_23625,-0.10989316563025653,2.6472113649754473e-16,1.323816959617229e-15,-0.279708374833554,4.0621872338030365e-84,4.6850580916094806e-82,0.10989316563025653,0.279708374833554,6.39167870086741e-19,3.511616587702565e-15,-0.16981520920329746
ADAMTS15,fid_23646,-0.11870073355227133,8.816843324010358e-19,5.09221989577243e-18,-0.2879028789360833,3.188322886111813e-89,4.310587633250623e-87,0.11870073355227133,0.2879028789360833,6.425771687839968e-19,3.511616587702565e-15,-0.16920214538381195
MFGE8,fid_23618,0.3388821752116598,2.020279045121516e-148,6.05276767784302e-146,0.48489128246649565,3.570775120424408e-272,1.11868536704879e-268,0.3388821752116598,0.48489128246649565,7.995522646676179e-19,4.336860985676339e-15,0.14600910725483585
SHBG,fid_23564,0.13188276098366325,7.561297372876644e-23,5.463984938483331e-22,-0.043617955092761194,0.0029671493205860704,0.006018267613140672,0.13188276098366325,0.043617955092761194,8.864029410608335e-19,4.772334341142124e-15,-0.17550071607642445
APOE,fid_23458,0.036256136999790765,0.00705512157238349,0.012667346162967568,-0.13903292225611866,1.8663850296580477e-21,1.8355025268467898e-20,0.036256136999790765,0.13903292225611866,9.229041509513926e-19,4.932318727501114e-15,-0.17528905925590943
ACHE,fid_23617,0.10951615204622846,3.3464304422011544e-16,1.6632744450613788e-15,-0.06593421356137784,6.990127662225454e-6,1.976257362909784e-5,0.10951615204622846,0.06593421356137784,1.0206605967427573e-18,5.39325081876283e-15,-0.1754503656076063
C9,fid_23618,-0.11170024171690512,8.512139147514809e-17,4.3840074039336583e-16,-0.2804295536371568,1.4667986616859328e-84,1.7134598811826555e-82,0.11170024171690512,0.2804295536371568,1.0239912895697494e-18,5.39325081876283e-15,-0.1687293119202517
PLTP,fid_23576,-0.055819052912569056,3.32702608878656e-5,7.719888836834335e-5,0.11944861185472913,3.299710784835144e-16,2.2740118610110393e-15,0.055819052912569056,0.11944861185472913,1.0619739924033153e-18,5.5530620062769354e-15,0.1752676647672982
PLA2G7,fid_23647,0.2219961746614393,1.3075906481389515e-62,4.7522247031225675e-61,0.38127959585775617,2.2075041296048283e-160,1.580770870960401e-157,0.2219961746614393,0.38127959585775617,1.1094383194628424e-18,5.7598154512392656e-15,0.15928342119631686
PAG1,fid_23632,0.34545518231898165,1.5538864385871925e-154,5.221511021936051e-152,0.1824494276113767,5.295894752321186e-36,1.1308929925446896e-34,0.34545518231898165,0.1824494276113767,1.1309157052046534e-18,5.829677964039741e-15,-0.16300575470760495
C9,fid_23634,-0.1358181088981425,3.8061704541037794e-24,2.947602315646327e-23,-0.3024986169267743,9.514588036900904e-99,1.6974711677586452e-96,0.1358181088981425,0.3024986169267743,1.2114423938778146e-18,6.20080201820145e-15,-0.16668050802863182
ORM1,fid_23555,-0.26294174019905386,5.605394980741562e-88,4.188521475529321e-86,-0.09378086505202553,1.5626446860001573e-10,6.932073190169798e-10,0.26294174019905386,0.09378086505202553,1.4464254736142291e-18,7.351796317569957e-15,0.16916087514702832
APOE,fid_23564,0.07018440972325109,1.7873047128437707e-7,4.994899517996265e-7,0.24053487072866048,4.885753646694718e-62,2.769118222692427e-60,0.07018440972325109,0.24053487072866048,1.5584669133389734e-18,7.866264340896385e-15,0.1703504610054094
C9,fid_23628,-0.19856555286113436,3.3278639061441315e-50,8.015889480585403e-49,-0.3593394295576046,2.140480741940686e-141,1.091766847821397e-138,0.19856555286113436,0.3593394295576046,1.6688794455346059e-18,8.365471146740436e-15,-0.16077387669647025
GGT1,fid_23644,-0.030092223343450922,0.025354685769905162,0.04175424850761953,0.1435722373344765,8.701530249822226e-23,9.304491390711809e-22,0.030092223343450922,0.1435722373344765,1.8375813685073105e-18,9.14802125790094e-15,0.1736644606779274
C9,fid_23636,0.1900435235711569,4.631763349194101e-46,9.621621614959266e-45,0.3513307767947685,7.90688784330671e-135,3.5344226310199626e-132,0.1900435235711569,0.3513307767947685,1.9158426716606045e-18,9.47274724412074e-15,0.1612872532236116
C9,fid_23602,0.12836909349067277,1.0112547086318462e-21,6.874725446659434e-21,0.2944710670465112,1.9331084087707414e-93,2.951151266236603e-91,0.12836909349067277,0.2944710670465112,2.099088310682708e-18,1.0308665242850159e-14,0.16610197355583844
APOE,fid_23481,0.027712811516179377,0.03948598301380299,0.06276958790238756,0.19905624322398419,1.1673463217077227e-42,3.2498218720436103e-41,0.027712811516179377,0.19905624322398419,2.4456255687665803e-18,1.192990924679317e-14,0.1713434317078048
C9,fid_23585,0.13059456897376195,1.9728412652921423e-22,1.3928471278920174e-21,0.2961538849638554,1.540382450704359e-94,2.425997219995449e-92,0.13059456897376195,0.2961538849638554,2.5295554241881595e-18,1.2257061990120694e-14,0.16555931599009346
APOE,fid_23636,0.03922680194003087,0.0035551994104441238,0.006642765515316268,-0.13386412271347867,5.420458144199618e-20,4.847440188750234e-19,0.03922680194003087,0.13386412271347867,2.568437340171672e-18,1.2363045565525274e-14,-0.17309092465350953
LGALS9,fid_23629,-0.27061164649025515,2.8571905366135525e-93,2.4544316923736733e-91,-0.10330974800201091,1.7551603357078471e-12,9.15356534877604e-12,0.27061164649025515,0.10330974800201091,2.6557386533726716e-18,1.2699165665588897e-14,0.16730189848824423
F9,fid_23637,-0.3028054652633335,1.9702455328872046e-117,3.037190945734761e-115,-0.13795011849963557,3.820803721815707e-21,3.681809683443636e-20,0.3028054652633335,0.13795011849963557,2.7442698116438266e-18,1.303673445403199e-14,0.16485534676369795
MFGE8,fid_23607,-0.3287486890900376,2.7770528293688274e-139,6.924350205910717e-137,-0.4736020500182371,5.066895471345839e-258,1.4002953240812805e-254,0.3287486890900376,0.4736020500182371,3.4105782365661468e-18,1.609684409260785e-14,-0.14485336092819945
ORM1,fid_23563,-0.2761402677799491,3.4036797996924195e-97,3.254275180860617e-95,-0.1100241550526107,5.74525926034675e-14,3.363944522863889e-13,0.2761402677799491,0.1100241550526107,3.8115807193752444e-18,1.787242805212141e-14,0.1661161127273384
TFF3,fid_23446,0.03668665176417979,0.006405950959814203,0.011570196443173914,-0.1354719367391348,1.9274088193296117e-20,1.774122664491168e-19,0.03668665176417979,0.1354719367391348,3.835965686839086e-18,1.787242805212141e-14,-0.17215858850331459
GPD1,fid_23625,0.0019718161714281594,0.8835427330939607,0.9129245115907031,-0.16935394676597354,3.48362199189002e-31,5.945207579392367e-30,0.0019718161714281594,0.16935394676597354,3.903929693687613e-18,1.807323008402969e-14,-0.1713257629374017
TFF3,fid_23568,0.08114872362399482,1.5582036498183708e-9,5.0561428469436205e-9,-0.09126520638959479,4.762265534273953e-10,2.0252780563471997e-9,0.08114872362399482,0.09126520638959479,4.126829301579862e-18,1.8984224481624004e-14,-0.17241393001358962
C9,fid_23648,-0.12004797665717071,3.543859364116281e-19,2.093880295476162e-18,-0.2852123073081549,1.5806178356065825e-87,2.0347893058302655e-85,0.12004797665717071,0.2852123073081549,4.37088013490064e-18,1.998044766874193e-14,-0.16516433065098418
C9,fid_23431,-0.1430139821070718,1.2769706057645172e-26,1.1259211276396023e-25,-0.30650540938744225,1.8414191506122847e-101,3.5633666737451475e-99,0.1430139821070718,0.30650540938744225,4.437580132066647e-18,2.0158567531063334e-14,-0.16349142728037044
PLAT,fid_23625,0.06507027976068687,1.3050785591405395e-6,3.412790809073264e-6,-0.10701602665041905,2.729183683338883e-13,1.5161619347760397e-12,0.06507027976068687,0.10701602665041905,4.623169854409864e-18,2.087119980404084e-14,-0.17208630641110592
ACHE,fid_23571,-0.031902735485543995,0.017761672702894624,0.03000993610220233,0.13968725283573438,1.2071819741056667e-21,1.2017110162724899e-20,0.031902735485543995,0.13968725283573438,4.767015654871001e-18,2.1387745403984845e-14,0.17158998832127836
BMP10,fid_23454,-0.18183906134294434,2.9667272326963386e-42,5.310452705991657e-41,-0.011483857458258601,0.43427419821491664,0.5286247450406396,0.18183906134294434,0.011483857458258601,5.026714239674891e-18,2.2414550537037673e-14,0.17035520388468572
SELE,fid_23625,-0.03357265126648821,0.012606310685762021,0.02180479281231922,-0.20307487527045023,2.3079530707978117e-44,6.850260692588387e-43,0.03357265126648821,0.20307487527045023,5.132354856503658e-18,2.2746064711630548e-14,-0.16950222400396203
ADAMTS15,fid_23564,0.014719951592138542,0.27415041178208205,0.3535033803982481,0.1847511392122183,6.887017732418801e-37,1.525540329486518e-35,0.014719951592138542,0.1847511392122183,5.5453375905367906e-18,2.4427413734954217e-14,0.17003118762007977
SHBG,fid_23629,0.3244471090150291,1.654659062784544e-135,3.785513066612379e-133,0.16318821140223116,4.7939846350787005e-29,7.343034321627933e-28,0.3244471090150291,0.16318821140223116,6.12715727434865e-18,2.6827758125735562e-14,-0.16125889761279794
APOE,fid_23494,0.015478151790593813,0.2501898968304554,0.326903170599741,0.1851554886526172,4.799403856998063e-37,1.0697523704455086e-35,0.015478151790593813,0.1851554886526172,6.43706801510672e-18,2.801593163166486e-14,0.16967733686202338
FSTL3,fid_23629,-0.1948982381155078,2.1335731255669953e-48,4.812099200735383e-47,-0.02575269952728901,0.07949038542549483,0.12297361002330193,0.1948982381155078,0.02575269952728901,6.938606342764311e-18,3.0019013016176945e-14,0.1691455385882188
TFF3,fid_23423,0.034152528080386206,0.011154670063023217,0.019454206460397763,-0.13661449051896987,9.173835492499695e-21,8.626355859098849e-20,0.034152528080386206,0.13661449051896987,7.016741966565755e-18,3.017742946923641e-14,-0.17076701859935609
C9,fid_23596,0.1726812997337608,3.248149851558954e-38,4.928203746495034e-37,0.33265052485684893,3.0862801553117185e-120,9.952103334362786e-118,0.1726812997337608,0.33265052485684893,7.873845646667929e-18,3.366444179537234e-14,0.15996922512308812
TFF3,fid_23543,0.15800011662906852,3.402152424069389e-32,3.961153763718287e-31,-0.011955862878867025,0.4156231156582353,0.5101989278413216,0.15800011662906852,0.011955862878867025,8.172700108212227e-18,3.47378467389006e-14,-0.16995597950793553
FAM20A,fid_23625,0.013070088530045964,0.33156122413286193,0.4154946528007727,-0.15686039732065826,6.165418575932466e-27,8.42390557299361e-26,0.013070088530045964,0.15686039732065826,8.368944179260705e-18,3.5365163178815334e-14,-0.16993048585070422
MFGE8,fid_23615,-0.21340581486812593,6.903188498581289e-58,2.158507807964008e-56,-0.36954380070433185,4.8271389952579674e-150,2.901996909067282e-147,0.21340581486812593,0.36954380070433185,8.66444951103202e-18,3.6402257240190253e-14,-0.15613798583620592
GDF2,fid_23456,0.17219991580653107,5.222715711990128e-38,7.853750328260637e-37,0.0029564231511270507,0.840474127060231,0.8821193562689649,0.17219991580653107,0.0029564231511270507,9.377712871363591e-18,3.917248519543719e-14,-0.16924349265540403
ORM1,fid_23433,-0.28252474176411013,7.685914463241349e-102,8.226124127863603e-100,-0.11896263057310992,4.3502750816036764e-16,2.9725625531983473e-15,0.28252474176411013,0.11896263057310992,9.71685540300882e-18,4.035720988242459e-14,0.16356211119100023
PZP,fid_23575,0.08648862711159544,1.2184919193442567e-10,4.2633462195650447e-10,-0.08386377242845743,1.0658572674174884e-8,4.012960976406615e-8,0.08648862711159544,0.08386377242845743,1.0277283662711211e-17,4.244232023779575e-14,-0.17035239954005288
C9,fid_23640,0.11897658141106326,7.322022859336723e-19,4.2483560951828224e-18,0.282383119720603,9.148057081862683e-86,1.112260200212e-83,0.11897658141106326,0.282383119720603,1.045552164107725e-17,4.2934447739580904e-14,0.16340653830953972
ORM1,fid_23632,0.23246547986594818,1.2131904669624549e-68,5.277302293930146e-67,0.06607094032333553,6.689738733884952e-6,1.8952012962664858e-5,0.23246547986594818,0.06607094032333553,1.0921703620665927e-17,4.4596813282653015e-14,-0.16639453954261263
ERBB2,fid_23646,-0.05357148827924763,6.819300494955983e-5,1.5376174190779383e-4,-0.22052349412577543,3.443189787313501e-52,1.3656846255404417e-50,0.05357148827924763,0.22052349412577543,1.1130159627891315e-17,4.5194106438546773e-14,-0.1669520058465278
ALDH1A1,fid_23469,-0.020027841870375037,0.13676417165928118,0.1928236337121489,0.14930278868816804,1.5714963358804514e-24,1.8702409465792156e-23,0.020027841870375037,0.14930278868816804,1.1756076605467648e-17,4.747044952904809e-14,0.16933063055854308
PRCP,fid_23620,-0.06060920254817576,6.587612101767182e-6,1.626209342578097e-5,-0.22699443784913365,2.8547385030026286e-55,1.2763979090033857e-53,0.06060920254817576,0.22699443784913365,1.2402262568486793e-17,4.9803032623844334e-14,-0.1663852353009579
SSC4D,fid_23614,0.15185792866397851,7.6861795680722e-30,7.98489734955332e-29,-0.017161299645309446,0.2426032604381597,0.326065941894705,0.15185792866397851,0.017161299645309446,1.3123734230370068e-17,5.2410642167000584e-14,-0.16901922830928795
