protein,metabolite,r_F,p_F,q_F,r_M,p_M,q_M,abs_r_F,abs_r_M,p_diff,q_diff,r_diff,metabolite_label
DDR1,fid_23646,-0.05739264881845512,1.9809927325972995e-5,4.68921546218112e-5,-0.14054899272614543,6.7792476334216245e-22,6.854990729893534e-21,0.05739264881845512,0.14054899272614543,2.4706030746781623e-5,9.028663599836108e-4,-0.0831563439076903,Cholesteryl Esters to Total Lipids in Small HDL percentage
C19ORF12,fid_23612,-0.03878705155037206,0.00394604433249469,0.00732952516930169,-0.12222196067463505,6.668988030837993e-17,4.83008045383091e-16,0.03878705155037206,0.12222196067463505,2.470741764859391e-5,9.028716479107674e-4,-0.08343490912426296,Free Cholesterol to Total Lipids in IDL percentage
CD5,fid_23480,0.25513894739616677,9.012131871397549e-83,5.854752252609718e-81,0.1750540172333485,3.098489869034943e-33,5.840452515561557e-32,0.25513894739616677,0.1750540172333485,2.4725885638937764e-5,9.035010901832374e-4,-0.08008493016281826,Glycoprotein Acetyls
LMNB2,fid_23625,-0.05073934341507761,1.62150126009957e-4,3.524278155860395e-4,-0.13399786840691824,4.9760896902024934e-20,4.460860215618994e-19,0.05073934341507761,0.13399786840691824,2.4728771880376294e-5,9.035611298303732e-4,-0.08325852499184064,Cholesterol to Total Lipids in Small LDL percentage
ADIPOQ,fid_23431,-0.41385665260369314,1.8365496537614831e-227,2.4448007717822567e-224,-0.3418907784376682,2.496653616100681e-127,9.601297589651183e-125,0.41385665260369314,0.3418907784376682,2.473775020141276e-5,9.037122224202018e-4,0.07196587416602496,Average Diameter for VLDL Particles
BPIFB2,fid_23555,-0.28724101921818,2.36407700613795e-105,2.766072850045481e-103,-0.20843292850599576,1.0820509116565384e-46,3.511488798366895e-45,0.28724101921818,0.20843292850599576,2.4737788936630587e-5,9.037122224202018e-4,0.07880809071218425,Cholesteryl Esters in Very Large HDL
NT5C1A,fid_23601,-0.00805765934927658,0.5494490662524748,0.6306052261493571,-0.09182246625204885,3.7300338304427365e-10,1.601143506206791e-9,0.00805765934927658,0.09182246625204885,2.473788043888103e-5,9.037122224202018e-4,-0.08376480690277227,Cholesteryl Esters to Total Lipids in Small VLDL percentage
FAP,fid_23412,0.05387856682106702,6.192172858287968e-5,1.4016914960267285e-4,0.1370864397049631,6.738548678348378e-21,6.393726191445022e-20,0.05387856682106702,0.1370864397049631,2.4736811727995647e-05,9.037122224202018e-4,0.08320787288389607,Phospholipids in VLDL
REG4,fid_23548,0.03107182259691055,0.02095591978333694,0.03499655841342791,-0.05289253100285648,3.1373796529513177e-4,7.293602400557362e-4,0.03107182259691055,0.05289253100285648,2.473921559361571e-5,9.0371557567087e-4,-0.08396435359976703,Cholesteryl Esters in Small LDL
ADAMTSL2,fid_23610,-0.21862222170495316,9.898965911585625e-61,3.3936490224440797e-59,-0.2970048601721018,4.2583301033096726e-95,6.81586947218382e-93,0.21862222170495316,0.2970048601721018,2.474474390894242e-5,9.03872095692056e-4,-0.07838263846714866,Cholesterol to Total Lipids in IDL percentage
FAM20A,fid_23413,0.08974523665927311,2.3836847121593192e-11,8.747772383588483e-11,0.00596474400214915,0.6846615843967021,0.756596613253299,0.08974523665927311,0.00596474400214915,2.474599233103921e-5,9.038722725745796e-4,-0.08378049265712396,Phospholipids in LDL
TNFRSF1B,fid_23492,0.07555858564840433,1.8982532242725e-8,5.696264400553255e-8,-0.00831781780012677,0.5711733335447562,0.6576598820014775,0.07555858564840433,0.00831781780012677,2.4755105556314296e-5,9.041597048543454e-4,-0.0838764034485311,Cholesteryl Esters in Very Large VLDL
MASP1,fid_23587,-0.0556664828651416,3.4960955627237686e-5,8.096604153496896e-5,-0.1388418824701751,2.118742434982962e-21,2.0767155955998343e-20,0.0556664828651416,0.1388418824701751,2.475768835546751e-5,9.042086018337172e-4,-0.08317539960503349,Free Cholesterol to Total Lipids in Very Large VLDL percentage
ESM1,fid_23622,0.18916974902252073,1.2012527186296082e-45,2.4549633480508273e-44,0.10704479741162327,2.689355958381571e-13,1.4947952341774489e-12,0.18916974902252073,0.10704479741162327,2.476286339262295e-5,9.04352163728446e-4,-0.08212495161089746,Free Cholesterol to Total Lipids in Medium LDL percentage
LMNB2,fid_23441,0.11528353943709836,8.496040819785389e-18,4.639857123063667e-17,0.03176909086914468,0.03050052004782155,0.05178930674229117,0.11528353943709836,0.03176909086914468,2.476776078263373e-5,9.04485571893808e-4,-0.08351444856795368,Apolipoprotein B to Apolipoprotein A1 ratio
AOC3,fid_23555,0.12196504585312212,9.516395753604276e-20,5.803911426044009e-19,0.03853857857939872,0.00866858317694924,0.01629698839165257,0.12196504585312212,0.03853857857939872,2.4773239356040056e-5,9.046092050262216e-4,-0.08342646727372341,Cholesteryl Esters in Very Large HDL
CRLF1,fid_23557,0.04217659862006968,0.00172117244484108,0.00334489803561644,0.1255531180566749,9.307474819880466e-18,7.153768551587307e-17,0.04217659862006968,0.1255531180566749,2.477363544764456e-5,9.046092050262216e-4,0.08337651943660522,Triglycerides in Very Large HDL
CD27,fid_23412,0.03857593850617489,0.00414720196147872,0.00768166213612384,-0.04539046332804324,0.00198825654922315,0.00413909135830056,0.03857593850617489,0.04539046332804324,2.477778114003751e-5,9.04715133316317e-4,-0.08396640183421814,Phospholipids in VLDL
FGR,fid_23637,-0.08417723923254065,3.743555887928313e-10,1.2671825885344487e-9,-3.6222259103313697e-4,0.98032476713191,0.9861658000116996,0.08417723923254065,3.6222259103313697e-4,2.4789236652044904e-5,9.050443380402508e-4,0.08381501664150752,Free Cholesterol to Total Lipids in Large HDL percentage
PVR,fid_23454,0.12462502808557711,1.482839006565433e-20,9.45871567844978e-20,0.2062877575530195,9.430614459518125e-46,2.9571866509452596e-44,0.12462502808557711,0.2062877575530195,2.4789287580889247e-5,9.050443380402508e-4,0.08166272946744238,Monounsaturated Fatty Acids to Total Fatty Acids percentage
CCDC80,fid_23614,0.04567177207750769,6.873588952104955e-4,0.00139830598308,-0.03829117260214331,0.00910750868056523,0.0170546776604479,0.04567177207750769,0.03829117260214331,2.4795945852547315e-5,9.052419569015428e-4,-0.08396294467965101,Phospholipids to Total Lipids in Large LDL percentage
KCTD5,fid_23607,-0.03109951232165782,0.02084190563325445,0.03481935432806887,-0.1146143688276187,4.906926755092391e-15,3.10879813143882e-14,0.03109951232165782,0.1146143688276187,2.4811274732775826e-5,9.05710593405564e-4,-0.08351485650596088,Free Cholesterol to Total Lipids in Very Small VLDL percentage
LDLR,fid_23539,0.3964817265722299,2.967319311361789e-207,2.7579791079237856e-204,0.3234152985577198,2.171511434683635e-113,5.878293585037398e-111,0.3964817265722299,0.3234152985577198,2.481067191156173e-5,9.05710593405564e-4,-0.07306642801451013,Phospholipids in Medium LDL
AOC3,fid_23421,0.02468095214684027,0.06669207675592957,0.10124497959511308,-0.05925373475861597,5.395271067560142e-5,1.3786612473345094e-4,0.02468095214684027,0.05925373475861597,2.4819553792663617e-5,9.059673113035098e-4,-0.08393468690545625,Free Cholesterol in LDL
APCS,fid_23467,0.1776424798780981,2.241957751427631e-40,3.7200356004654745e-39,0.09525118755551394,8.036666049913014e-11,3.6561355109154737e-10,0.1776424798780981,0.09525118755551394,2.4834651023856324e-5,9.064728688957222e-4,-0.08239129232258414,Valine
PCBD1,fid_23549,0.02366528112454729,0.07870333723167645,0.1175992231256098,-0.06026176853814005,4.014821000330276e-5,1.0414668431502278e-4,0.02366528112454729,0.06026176853814005,2.4845066694798146e-5,9.06807505817356e-4,-0.08392704966268734,Free Cholesterol in Small LDL
ACE2,fid_23441,0.0271392117859489,0.04375280044693184,0.06895115165064844,-0.05679708387557317,1.0877929920906628e-4,2.679223954626546e-4,0.0271392117859489,0.05679708387557317,2.4847391873256133e-5,9.068468331725148e-4,-0.08393629566152208,Apolipoprotein B to Apolipoprotein A1 ratio
LTA4H,fid_23602,-0.05921647808857702,1.068355635256676e-5,2.589415748730309e-5,0.02471088282643287,0.09243605087880656,0.14064818435680043,0.05921647808857702,0.02471088282643287,2.486065902201097e-5,9.072854819053652e-4,0.0839273609150099,Free Cholesterol to Total Lipids in Small VLDL percentage
GSR,fid_23434,-0.00384440771906957,0.7751928821728407,0.8265280116399256,0.07998496631048072,4.911709908654707e-8,1.7349385355578604e-7,0.00384440771906957,0.07998496631048072,2.4866926840789496e-5,0.00090746866007018485,0.08382937402955029,Phosphoglycerides
KHK,fid_23646,-0.12804270397902384,1.2820837233699332e-21,8.666352275177092e-21,-0.20959286092557852,3.3222640754341043e-47,1.0990508034280852e-45,0.12804270397902384,0.20959286092557852,2.4892264068951857e-5,9.083476847826262e-4,-0.08155015694655468,Cholesteryl Esters to Total Lipids in Small HDL percentage
VSIG4,fid_23420,0.06840620668042811,3.6257537572418714e-7,9.89813790869276e-7,-0.01547741494293514,0.2919583400222194,0.3810553187487022,0.06840620668042811,0.01547741494293514,2.491544177834224e-5,9.09147821838158e-4,-0.08388362162336326,Free Cholesterol in VLDL
PKD1,fid_23494,-0.02024441545855732,0.13257027866481763,0.1875568147019295,0.06365741166549335,1.4346898162490328e-5,3.918667570448134e-5,0.02024441545855732,0.06365741166549335,2.492137073404908e-5,9.093185146586156e-4,0.08390182712405067,Triglycerides in Very Large VLDL
PGD,fid_23636,-0.14941481929445224,6.240615740228266e-29,6.184044526211827e-28,-0.06645670648963774,5.907310557550301e-6,1.6834344659910538e-5,0.14941481929445224,0.06645670648963774,2.494217146894376e-5,9.09872445130893e-4,0.08295811280481451,Cholesteryl Esters to Total Lipids in Large HDL percentage
ADA2,fid_23646,-0.04158500267442432,0.00199789132935755,0.00385292619281032,-0.12494001602677138,1.3426811461045675e-17,1.0211280410420827e-16,0.04158500267442432,0.12494001602677138,2.4940827564947263e-5,9.09872445130893e-4,-0.08335501335234705,Cholesteryl Esters to Total Lipids in Small HDL percentage
GGT1,fid_23631,-0.04836087378931938,3.248048948520794e-4,6.846082831315426e-4,-0.13161754078225243,2.2511561805400307e-19,1.9330034471305096e-18,0.04836087378931938,0.13161754078225243,2.494281128519978e-5,9.09872445130893e-4,-0.08325666699293305,Cholesteryl Esters to Total Lipids in Very Large HDL percentage
GDF15,fid_23629,-0.0965243287288727,6.610848203856773e-13,2.687373131051478e-12,-0.01283763927736461,0.3820744974755743,0.4763664177994167,0.0965243287288727,0.01283763927736461,2.4939928803690876e-5,9.09872445130893e-4,0.08368668945150809,Phospholipids to Total Lipids in Very Large HDL percentage
CCN5,fid_23427,-0.03562499126344902,0.0081137336045679,0.01444237587254966,-0.11905968685699723,4.1170131364848033e-16,2.818207548506673e-15,0.03562499126344902,0.11905968685699723,2.494231259510034e-5,9.09872445130893e-4,-0.08343469559354823,Total Concentration of Lipoprotein Particles
NOTCH3,fid_23550,-0.24519170052654807,2.1621560014972617e-76,1.17234017808598e-74,-0.16479013681159227,1.3582768437299582e-29,2.1395642074576076e-28,0.24519170052654807,0.16479013681159227,2.495963444215727e-5,9.104404326622308e-4,0.0804015637149558,Triglycerides in Small LDL
PRSS8,fid_23486,0.3116263694504195,1.2872336747476747e-124,2.3215914120360474e-122,0.23394875339172364,1.0826533060225415e-58,5.442702898531401e-57,0.3116263694504195,0.23394875339172364,2.4965173166300095e-5,9.105224830343454e-4,-0.07767761605869586,Free Cholesterol in Chylomicrons and Extremely Large VLDL
L1CAM,fid_23447,-0.02725553687867401,0.04285734896120422,0.06765793117542386,0.05665996071346071,1.1303163686241244e-4,2.778168839438653e-4,0.02725553687867401,0.05665996071346071,2.4964581031307347e-5,9.105224830343454e-4,0.08391549759213472,Monounsaturated Fatty Acids
NOS3,fid_23583,-4.2925895725245896e-4,0.9745612144321398,0.981469557993012,0.08335965629262078,1.3050832093370204e-8,4.871581863460814e-8,4.2925895725245896e-4,0.08335965629262078,2.496564203286798e-5,9.105224830343454e-4,0.08378891524987324,Triglycerides to Total Lipids in Chylomicrons and Extremely Large VLDL percentage
CD6,fid_23632,0.1397678161424951,1.7319505096261158e-25,1.4390636527299595e-24,0.0566482699470995,1.134013412759371e-4,2.786812761600695e-4,0.1397678161424951,0.0566482699470995,2.498248348855564e-5,9.11090991293045e-4,-0.08311954619539558,Free Cholesterol to Total Lipids in Very Large HDL percentage
CBS,fid_23628,0.1102325445886912,2.1421930859409943e-16,1.077137026272789e-15,0.192237952799653,7.497616345597035e-40,1.874484034839928e-38,0.1102325445886912,0.192237952799653,2.4994287526614264e-5,9.114757411698648e-4,0.08200540821096179,Triglycerides to Total Lipids in Small LDL percentage
IGSF9,fid_23519,0.03797084522652518,0.00477634668100742,0.0087772756301266,-0.04595355050544478,0.00174581210275921,0.00366374957833755,0.03797084522652518,0.04595355050544478,2.500876347754322e-5,9.11957885166878e-4,-0.08392439573196997,Cholesterol in Very Small VLDL
RECK,fid_23412,-0.05674829071202011,2.4534697976904087e-5,5.760770101711885e-5,0.02715706245931046,0.06441216125554138,0.10188386257897283,0.05674829071202011,0.02715706245931046,2.501978431654396e-5,9.123139946108444e-4,0.08390535317133058,Phospholipids in VLDL
APOH,fid_23503,0.05458798570023417,4.9456192743548114e-5,1.1295373605283656e-4,-0.0293219896487737,0.04584664050618216,0.07500733706781813,0.05458798570023417,0.0293219896487737,2.5021817681290868e-5,9.123423681704788e-4,-0.08390997534900788,Total Lipids in Medium VLDL
CTSD,fid_23637,-0.18607137857243647,3.3956269274115865e-44,6.550713757504753e-43,-0.10391752449179596,1.2992589311370869e-12,6.845932842624435e-12,0.18607137857243647,0.10391752449179596,2.5033993084011464e-5,9.12740518045906e-4,0.08215385408064052,Free Cholesterol to Total Lipids in Large HDL percentage
AHNAK,fid_23541,0.14900055992132985,8.870334487412307e-29,8.724976433567508e-28,0.06605282121922207,6.728824789067065e-6,1.9056355862231503e-5,0.14900055992132985,0.06605282121922207,2.504235794158252e-5,9.12999702299276e-4,-0.08294773870210778,Cholesteryl Esters in Medium LDL
CD6,fid_23556,-0.13211553461220052,6.351753047837653e-23,4.609920535531013e-22,-0.0488846630917171,8.675894582539393e-4,0.00190160403344944,0.13211553461220052,0.0488846630917171,2.504410284238504e-5,9.130175208423316e-4,0.08323087152048342,Free Cholesterol in Very Large HDL
TIMD4,fid_23436,-0.10076919058476733,6.147066350959674e-14,2.66517837909697e-13,-0.01714533425512807,0.2430418376263962,0.3265593885574684,0.10076919058476733,0.01714533425512807,2.5062733471875557e-5,9.136508993929571e-4,0.08362385632963926,Total Cholines
NRCAM,fid_23418,-0.07714808239794943,9.48866406111462e-9,2.9106074253126197e-8,-0.15988308632047374,6.211336221292513e-28,8.962502416140432e-27,0.07714808239794943,0.15988308632047374,2.5064569141316808e-5,9.136719922539964e-4,-0.08273500392252431,Cholesteryl Esters in HDL
PALM2,fid_23637,-0.17253229960506422,3.763078349908209e-38,5.6944931401431024e-37,-0.09006699626886602,8.013583778723201e-10,3.3410127178136e-9,0.17253229960506422,0.09006699626886602,2.5071643556148464e-5,9.138840399979412e-4,0.0824653033361982,Free Cholesterol to Total Lipids in Large HDL percentage
CNTN5,fid_23552,0.1968563474397672,2.337801009477098e-49,5.45380101912713e-48,0.1149888108203622,3.996975916878099e-15,2.5488480256193525e-14,0.1968563474397672,0.1149888108203622,2.5090537753880005e-5,9.145268866250618e-4,-0.08186753661940499,Total Lipids in Very Large HDL
CLGN,fid_23539,0.03653311002316655,0.00663103975772974,0.011951380729461,-0.04737373709181775,0.00124995194759798,0.00267928838879035,0.03653311002316655,0.04737373709181775,2.5100392945540608e-5,9.148402218935024e-4,-0.0839068471149843,Phospholipids in Medium LDL
HMOX2,fid_23554,-0.1002700803416262,8.170196090881889e-14,3.514777010683386e-13,-0.01664925291470057,0.2569477959023982,0.34230961753348443,0.1002700803416262,0.01664925291470057,2.5107252104075807e-5,9.149984533723186e-4,0.08362082742692563,Cholesterol in Very Large HDL
THY1,fid_23637,-0.13641900684340222,2.3925314359938704e-24,1.872554019937179e-23,-0.05326679074311925,2.8427924176764087e-4,6.64525687441398e-4,0.13641900684340222,0.05326679074311925,2.5106050344694495e-5,9.149984533723186e-4,0.08315221610028296,Free Cholesterol to Total Lipids in Large HDL percentage
DTNB,fid_23633,0.1881161323219812,3.7671291375126714e-45,7.543713461944764e-44,0.10602678472720337,4.51359117513109e-13,2.4654251586906442e-12,0.1881161323219812,0.10602678472720337,2.511113088500614e-5,9.150939269130056e-4,-0.08208934759477782,Triglycerides to Total Lipids in Very Large HDL percentage
FABP3,fid_23512,0.09030288855308197,1.7920751591694327e-11,6.632765112431969e-11,0.00659321294596216,0.6535034148930974,0.7300507376255674,0.09030288855308197,0.00659321294596216,2.5113517774716296e-5,9.151350264571754e-4,-0.0837096756071198,Cholesterol in Small VLDL
HSPB6,fid_23578,0.18711105853590895,1.1137051358491321e-44,2.188126230184247e-43,0.10499816725612554,7.57849876870527e-13,4.066447535791299e-12,0.18711105853590895,0.10499816725612554,2.5119752791627145e-5,9.153163403665288e-4,-0.08211289127978344,Triglycerides in Small HDL
RSPO3,fid_23478,0.25334875916933836,1.3310135819912796e-81,8.384658804058795e-80,0.33010171420702716,2.5297461207717903e-118,7.735371908736563e-116,0.25334875916933836,0.33010171420702716,2.5123994895111153e-5,9.153791334707772e-4,0.07675295503768881,Creatinine
CDH15,fid_23573,-0.0324159754469725,0.0160091971422612,0.02725156157632803,0.05148149308517115,4.5247802323350743e-4,0.00103046204831172,0.0324159754469725,0.05148149308517115,2.5123939786303618e-5,9.153791334707772e-4,0.08389746853214365,Total Lipids in Small HDL
