protein,metabolite,r,p,q,r_s,p_s,q_s,sign,abs_r
UPB1,fid_23553,-0.2832081953340181,1.1127778208647733e-186,1.300951288912601e-184,-0.31120079145996293,5.515989867985167e-227,8.52656833631971e-225,-,0.2832081953340181
TMPRSS15,fid_23595,-0.2832039322739388,1.1277297620085622e-186,1.318219605420465e-184,-0.27694463996796664,2.839302181920703e-178,2.465582848491764e-176,-,0.2832039322739388
FAM20A,fid_23484,0.2831779766586442,1.2231938363503453e-186,1.4295790308222508e-184,0.288811151617818,2.1840253665514708e-194,2.318751593917575e-192,+,0.2831779766586442
LEPR,fid_23561,0.2831756805377505,1.2320178349856432e-186,1.4396603778463826e-184,0.29336221559518616,8.867500509177132e-201,1.0149880728481455e-198,+,0.2831756805377505
APOC1,fid_23439,0.2831745400820864,1.2364242094689424e-186,1.4445771493208824e-184,0.31166435219648797,1.0858073902815149e-227,1.6946499276051187e-225,+,0.2831745400820864
TNFRSF6B,fid_23458,-0.28317333429339075,1.2411001290882357e-186,1.4498072129947467e-184,-0.29346358506277925,6.369298313620685e-201,7.305354998559628e-199,-,0.28317333429339075
SERPINA5,fid_23572,0.2831695346517786,1.2559505508666365e-186,1.4669191625212089e-184,0.30867808434187965,3.6365539937761684e-223,5.362467388619043e-221,+,0.2831695346517786
CA14,fid_23608,-0.28316569920233636,1.271120901622591e-186,1.4843992224409535e-184,-0.27810929009897073,8.065685382653414e-180,7.168488838786211e-178,-,0.28316569920233636
PAMR1,fid_23550,0.28316403446188376,1.2777622703438092e-186,1.4919152268534315e-184,0.2853739565506428,1.2255579337918637e-189,1.2257788613951755e-187,+,0.28316403446188376
CTSD,fid_23480,0.28315683118948004,1.3069009279712357e-186,1.5256924323454243e-184,0.32648890790452106,6.07427763763785e-251,1.248931623661091e-248,+,0.28315683118948004
GPD1,fid_23622,-0.2831565438221151,1.3080770512970737e-186,1.5268202204453243e-184,-0.29417964632569804,6.1272646648016055e-202,7.1164683662231e-200,-,0.2831565438221151
CD300LG,fid_23569,0.28314502732385377,1.356091496981312e-186,1.5826097283918174e-184,0.2773273945788093,8.82622537746251e-179,7.728194455278224e-177,+,0.28314502732385377
PAG1,fid_23552,-0.2831361916403433,1.3941189209130524e-186,1.626727965012289e-184,-0.27563883013895185,1.507492420521234e-176,1.2815113725144668e-174,-,0.2831361916403433
SERPINA6,fid_23427,0.2831284074462646,1.4285022835391966e-186,1.6665806472665776e-184,0.27917893036342983,3.016986719973161e-181,2.730468776820835e-179,+,0.2831284074462646
SERPINA5,fid_23626,0.28312697429235895,1.4349243301176278e-186,1.673804342455024e-184,0.31074444129207945,2.7243968618233298e-226,4.1679143243020683e-224,+,0.28312697429235895
SCLY,fid_23635,-0.28311379145931803,1.4953664974332449e-186,1.7440287655582523e-184,-0.3122818966333932,1.2400190233357268e-228,1.9550634853581986e-226,-,0.28311379145931803
APOD,fid_23556,0.2831087832244795,1.5189895571512092e-186,1.7712958427944335e-184,0.36195387339270657,4.213326612156e-312,1.690053198035235e-309,+,0.2831087832244795
IL18R1,fid_23643,0.28310791340760305,1.5231301677045606e-186,1.7758393052981607e-184,0.2806077677247412,3.6585177565282886e-183,3.3882825171957345e-181,+,0.28310791340760305
ADAMTS15,fid_23493,0.2831020880538298,1.5511527798813645e-186,1.80822121275694e-184,0.32227239767847515,3.4041588799835114e-244,6.4584917851665246e-242,+,0.2831020880538298
PCBD1,fid_23487,0.2830902590160496,1.6096500869334889e-186,1.8761122231173103e-184,0.27965295042941984,7.00023826503763e-182,6.380725079527922e-180,+,0.2830902590160496
AFM,fid_23536,0.28308457784503954,1.638522857823897e-186,1.9094584051226566e-184,0.28781566613267906,5.267213876262164e-193,5.491070466003306e-191,+,0.28308457784503954
CKB,fid_23407,-0.28308439980621847,1.6394359945832217e-186,1.9102162606266715e-184,-0.2879807167769119,3.1101547188404747e-193,3.251196410829197e-191,-,0.28308439980621847
CRELD1,fid_23452,-0.28308411893804525,1.6408775623994362e-186,1.91158948478337e-184,-0.2672335381516448,1.1385653294130249e-165,8.347231964319127e-164,-,0.28308411893804525
VWA1,fid_23410,0.2830714670811618,1.707143652033131e-186,1.9884694354982254e-184,0.2761388558740242,3.302286166824475e-177,2.823769361081412e-175,+,0.2830714670811618
SEMA3F,fid_23622,-0.2830682447736705,1.7244437951483225e-186,2.0082986830178664e-184,-0.28881892669316195,2.1302919052699265e-194,2.262364400641797e-192,-,0.2830682447736705
GDF15,fid_23610,-0.28306650765318586,1.7338426881466257e-186,2.0189212029290295e-184,-0.236625210672371,2.747405895026164e-129,1.202372214648219e-127,-,0.28306650765318586
RTN4R,fid_23595,-0.2830660198877135,1.7364909874766061e-186,2.0216810522482927e-184,-0.29018455247392866,2.647993399705819e-196,2.879048153629888e-194,-,0.2830660198877135
AGRP,fid_23613,0.28306387559779816,1.7481813052337263e-186,2.0349653527615863e-184,0.2937212923880743,2.744602376223495e-201,3.166950451996982e-199,+,0.28306387559779816
GSTA3,fid_23633,0.28306144680306394,1.7615176550490713e-186,2.0501611508998743e-184,0.3519848506143149,4.239994164860256e-294,1.4104161093087163e-291,+,0.28306144680306394
BAIAP2,fid_23606,-0.2830527105868461,1.8103331840620507e-186,2.1066382941162414e-184,-0.2683997286774471,3.718023336260103e-167,2.787390014973973e-165,-,0.2830527105868461
PRCP,fid_23489,0.28305240169390683,1.8120837021360138e-186,2.1083377770245256e-184,0.3038099756353155,6.675099007641824e-216,9.116251196586461e-214,+,0.28305240169390683
SSC4D,fid_23424,0.2830517869470441,1.8155725473848546e-186,2.1120589151540994e-184,0.30714343978013997,7.337998701692995e-221,1.0565540678189821e-218,+,0.2830517869470441
NHLRC3,fid_23633,0.2830498255697107,1.826748771988032e-186,2.124720173936363e-184,0.3190772345985054,3.750295661462535e-239,6.700666533717984e-237,+,0.2830498255697107
DEFB4A_DEFB4B,fid_23493,0.28304529609296725,1.8528216592575367e-186,2.1547011510717034e-184,0.2822012387682635,2.586732998095419e-185,2.4583129337587496e-183,+,0.28304529609296725
VEGFA,fid_23480,0.2830429718903245,1.8663443376573403e-186,2.1700798612763114e-184,0.2798912364271862,3.355059307550215e-182,3.0727836587273566e-180,+,0.2830429718903245
PRSS8,fid_23639,0.28301372227465516,2.0451911559738526e-186,2.3776524841452836e-184,0.2779152994721605,1.4614074459238175e-179,1.294414130304965e-177,+,0.28301372227465516
FGF21,fid_23573,0.28300743961905217,2.08578561703955e-186,2.424458093424713e-184,0.27671391007477025,5.737300992430404e-178,4.96316141112733e-176,+,0.28300743961905217
IL16,fid_23486,0.28300231919465046,2.119464916482468e-186,2.463212031838613e-184,0.3155925188976389,1.0069037506023095e-233,1.6874541386996248e-231,+,0.28300231919465046
SERPINA4,fid_23574,0.28298609799540303,2.2297862734688042e-186,2.5910116497707506e-184,0.2844823797842911,2.0383750190461232e-188,2.0042669825058344e-186,+,0.28298609799540303
PLA2G10,fid_23544,-0.2829858579516529,2.231461167017438e-186,2.5925434007104407e-184,-0.2764012391389269,1.4867036467183165e-177,1.278545062098833e-175,-,0.2829858579516529
RTN4R,fid_23633,0.28296372757355837,2.391397253530128e-186,2.7779153862562837e-184,0.3486662558218865,3.0009722090484765e-288,9.369414225407702e-286,+,0.28296372757355837
CFP,fid_23504,0.28296338451086567,2.3939646233556973e-186,2.7804533415759746e-184,0.31408331187598465,2.1461422058500337e-231,3.4943608548839284e-229,+,0.28296338451086567
GPD1,fid_23487,0.28294992705671485,2.496877624508122e-186,2.8995175917860087e-184,0.2849559189126527,4.585270468759759e-189,4.5535137588183147e-187,+,0.28294992705671485
CFI,fid_23638,0.28294033272066554,2.5729349959023316e-186,2.9873624856336863e-184,0.31295837391804737,1.1443981870255414e-229,1.8256893737356482e-227,+,0.28294033272066554
CDH2,fid_23635,-0.2829378839994853,2.5927146364234976e-186,3.00984726386572e-184,-0.29174891744552534,1.6866526608319834e-198,1.874482324350415e-196,-,0.2829378839994853
CD4,fid_23418,-0.2829220312237155,2.7244916510444283e-186,3.162320330917076e-184,-0.3229214044104809,3.164562746153577e-245,6.086536928683649e-243,-,0.2829220312237155
NOS3,fid_23418,-0.2829059961084678,2.864589881463441e-186,3.324401609666221e-184,-0.3337803607025079,7.18752787864755e-263,1.6781619259766392e-260,-,0.2829059961084678
FCAMR,fid_23578,0.28289633468709846,2.9524512831790457e-186,3.425819154860008e-184,0.2860150746198641,1.6128500748540004e-190,1.6315510546363367e-188,+,0.28289633468709846
IGSF9,fid_23572,0.2828914753538969,2.9976543539305113e-186,3.477714464040969e-184,0.2924834268186066,1.5530202553379487e-199,1.751952918217502e-197,+,0.2828914753538969
IL16,fid_23493,0.2828885659991504,3.025048202555524e-186,3.508935222010268e-184,0.31176726612943395,7.566087617251664e-228,1.181875570370652e-225,+,0.2828885659991504
SEMA3F,fid_23483,0.2828292829935123,3.641036296221629e-186,4.222782914024354e-184,0.2974925989213722,1.1077131227492377e-206,1.3551931269499264e-204,+,0.2828292829935123
HLA_E,fid_23478,0.2828231219925922,3.71183873198257e-186,4.304211004157025e-184,0.2429205588912994,2.3063996468605744e-136,1.122514237128243e-134,+,0.2828231219925922
RARRES2,fid_23602,-0.2828121748471779,3.841052720272841e-186,4.453335762846753e-184,-0.2873932392068283,2.025163347387223e-192,2.0941122505972437e-190,-,0.2828121748471779
PAMR1,fid_23485,0.28280068540620834,3.981501642709878e-186,4.615436715267087e-184,0.28663808103352484,2.2361884391764277e-191,2.2850148733797862e-189,+,0.28280068540620834
TMPRSS15,fid_23600,-0.2827897562594086,4.119858082933967e-186,4.77506070846273e-184,-0.2733978507322915,1.3081255209837411e-173,1.0681790591418195e-171,-,0.2827897562594086
KYNU,fid_23550,0.28278754587315696,4.148418665424418e-186,4.807396822399705e-184,0.28973465062480747,1.1268304180340405e-195,1.2162389064005044e-193,+,0.28278754587315696
GSTA3,fid_23562,-0.2827829527240987,4.208401033357796e-186,4.876129972065168e-184,-0.31078281094727456,2.382299978304866e-226,3.6460928101311937e-224,-,0.2827829527240987
LEP,fid_23496,0.28277614784733657,4.298862373117351e-186,4.980150522019855e-184,0.29594935291216395,1.8264484578156633e-204,2.1873774246871254e-202,+,0.28277614784733657
NOTCH3,fid_23433,0.28277474171258515,4.3177957010405585e-186,5.001287278379299e-184,0.2776592632793125,3.199926216224592e-179,2.8171094618032176e-177,+,0.28277474171258515
FTCD,fid_23639,0.2827728424923179,4.343500596279957e-186,5.030259531381067e-184,0.28052464199431343,4.732615906784504e-183,4.379136794581907e-181,+,0.2827728424923179
CDKN1A,fid_23550,0.28276831114685896,4.405448828535574e-186,5.10118970446605e-184,0.27893393782145676,6.412034468091134e-181,5.773619207726892e-179,+,0.28276831114685896
PLTP,fid_23595,0.2827560700068827,4.5772450120402624e-186,5.299272968057082e-184,0.28650836689646325,3.3755818791704555e-191,3.4391330989898254e-189,+,0.2827560700068827
ADIPOQ,fid_23480,-0.2827531600013512,4.619059670445616e-186,5.346831914842583e-184,-0.2888653841872681,1.8356466264530704e-194,1.9511624351440648e-192,-,0.2827531600013512
NUCB2,fid_23471,0.2827512780704733,4.6463045556436074e-186,5.377513035800954e-184,0.2693985602484955,1.9570259991378917e-168,1.495874607192547e-166,+,0.2827512780704733
SERPINA4,fid_23572,0.2827449811950673,4.7386372230650125e-186,5.483503313927027e-184,0.28750995293379655,1.3962495657020375e-192,1.446255476825962e-190,+,0.2827449811950673
SERPIND1,fid_23522,0.2827309501305293,4.951022301329333e-186,5.728361175258676e-184,0.2914849837413141,3.967231266653077e-198,4.394249723823107e-196,+,0.2827309501305293
F7,fid_23575,0.2827250832032844,5.042623044728011e-186,5.833415168267874e-184,0.28197807863818297,5.1854579824765616e-185,4.90429617548656e-183,+,0.2827250832032844
ASGR1,fid_23559,-0.28272311645191195,5.073707307804219e-186,5.868440095860357e-184,-0.3014370511325401,2.0646547671239435e-212,2.709252733423836e-210,-,0.28272311645191195
RBP5,fid_23553,-0.2827224890590752,5.083663376000118e-186,5.879020103805158e-184,-0.31333884555326896,2.9877852187548994e-230,4.804457783922218e-228,-,0.2827224890590752
VMO1,fid_23489,0.2827188110992794,5.142422444434359e-186,5.946026165623083e-184,0.3198105486050849,2.6443824922662704e-240,4.789482111229468e-238,+,0.2827188110992794
CRIP2,fid_23638,0.2827008108957271,5.439923623937005e-186,6.28901722206101e-184,0.3249693056439956,1.6907875328579472e-248,3.3873119991584193e-246,+,0.2827008108957271
PROC,fid_23402,0.2826828664752074,5.753609027810168e-186,6.650606557398683e-184,0.27878226844700954,1.0221808004326566e-180,9.182458204910001e-179,+,0.2826828664752074
RBP5,fid_23529,0.28267770883080545,5.8470669109401985e-186,6.757560009453928e-184,0.2826594531791176,6.190211814874487e-186,5.928630707098482e-184,+,0.28267770883080545
CA14,fid_23636,0.28266375674193583,6.107550043004628e-186,7.057482838326068e-184,0.298857584377001,1.1800327423573784e-208,1.4805530436049643e-206,+,0.28266375674193583
STAB2,fid_23489,0.2826633482677777,6.115348330793692e-186,7.065370756031013e-184,0.2798133684147088,4.2669152439562674e-182,3.903003113113488e-180,+,0.2826633482677777
CCL16,fid_23453,-0.2826467393258396,6.440999868857904e-186,7.440429713416814e-184,-0.3252013182242229,7.173976692825548e-249,1.4416004018863938e-246,-,0.2826467393258396
IGSF9,fid_23589,0.28263171402571124,6.750495289284104e-186,7.796709425720093e-184,0.34585549083724143,2.3809769008239976e-283,7.040552570393844e-281,+,0.28263171402571124
KYNU,fid_23407,0.2826283793556544,6.821172990133579e-186,7.87708926849663e-184,0.28481094213033614,7.242084377875659e-189,7.170373832523829e-187,+,0.2826283793556544
CKB,fid_23435,-0.2826126731073621,7.164130546821399e-186,8.271822350241055e-184,-0.2925830526469113,1.1231590398944886e-199,1.2693932640733183e-197,-,0.2826126731073621
NRP1,fid_23571,-0.2826116444739618,7.187183148536265e-186,8.297121211934183e-184,-0.2792431667800874,2.475532231800498e-181,2.242669285269585e-179,-,0.2826116444739618
CD99L2,fid_23571,0.28261115694082684,7.198135067046724e-186,8.308444829151402e-184,0.272900662747195,5.818323785888949e-173,4.707712451988701e-171,+,0.28261115694082684
IL1RN,fid_23500,0.28260120200530153,7.425442896724002e-186,8.569453931516043e-184,0.3242046301757836,2.8372907151898262e-247,5.603888173402545e-245,+,0.28260120200530153
CD4,fid_23499,0.28259584224036016,7.550780507530903e-186,8.712718442719786e-184,0.31742234763097055,1.4498989158313898e-236,2.5235428134402414e-234,+,0.28259584224036016
APCS,fid_23624,-0.28259023088869584,7.684265911560007e-186,8.86533758216678e-184,-0.28109061359804427,8.187635735316569e-184,7.632457957080772e-182,-,0.28259023088869584
PTH,fid_23420,0.28257167453375415,8.142704139303608e-186,9.392746853315632e-184,0.2921152283164823,5.138282552537467e-199,5.751829733471985e-197,+,0.28257167453375415
CCL27,fid_23499,0.2825631074374171,8.363475011016407e-186,9.645878936420288e-184,0.27722073713696777,1.2225257244374209e-178,1.0681206813542194e-176,+,0.2825631074374171
RBP5,fid_23508,0.2825475864736556,8.778780279607743e-186,1.0123258209436102e-183,0.2880552719668511,2.4512087907194483e-193,2.564950383771102e-191,+,0.2825475864736556
FGFR2,fid_23490,0.2825453922243413,8.83913184739623e-186,1.0191235786444874e-183,0.27667054719394824,6.54770093332799e-178,5.65949817703855e-176,+,0.2825453922243413
F9,fid_23605,-0.2825423689943809,8.92296335960884e-186,1.0286259130258293e-183,-0.2837372642180305,2.1194696414537026e-187,2.0663933453620876e-185,-,0.2825423689943809
MXRA8,fid_23493,-0.2825391062034512,9.014328781296029e-186,1.0389935937897517e-183,-0.2864549793326237,3.998782681364088e-191,4.071213356322372e-189,-,0.2825391062034512
SMAD1,fid_23508,0.2825380798494523,9.04326169938839e-186,1.042163143210427e-183,0.2801432027474752,1.540295867901731e-182,1.4165946931075329e-180,+,0.2825380798494523
NHLRC3,fid_23613,0.28253655594876165,9.086391622273732e-186,1.0469675188980404e-183,0.2788792719628319,7.585928944004336e-181,6.824716326648862e-179,+,0.28253655594876165
RTN4R,fid_23458,-0.28253113916047673,9.241368890119073e-186,1.0646557920073128e-183,-0.29566474223265954,4.666684807593805e-204,5.567779358811906e-202,-,0.28253113916047673
FURIN,fid_23443,-0.2825259643350125,9.391888330441352e-186,1.0818249741843137e-183,-0.28533556258782994,1.383579370386009e-189,1.3824970818765925e-187,-,0.2825259643350125
SIT1,fid_23458,-0.2825168980899812,9.661523130342065e-186,1.1127071016240934e-183,-0.28595053293562156,1.9786259659400512e-190,1.9990640665140023e-188,-,0.2825168980899812
FTCD,fid_23410,0.2824976914003887,1.0258548259216876e-185,1.1812786580790339e-183,0.28749720665572664,1.4541320848456357e-192,1.5059964054722688e-190,+,0.2824976914003887
CTSD,fid_23618,0.2824972249029274,1.0273498322511783e-185,1.1828127766908857e-183,0.2886954241310108,3.1640626413594374e-194,3.3514118532234355e-192,+,0.2824972249029274
PCBD1,fid_23408,0.2824914977587269,1.0458821809983517e-185,1.203958808199577e-183,0.2836280902961061,2.9851516953361904e-187,2.9053304658180217e-185,+,0.2824914977587269
APOF,fid_23558,0.28248606714818736,1.0637632588163261e-185,1.2243485560866653e-183,0.3948837405892184,0,0,+,0.28248606714818736
BCHE,fid_23552,-0.28248472491332705,1.068229616451514e-185,1.2292944907458366e-183,-0.30351980204415,1.7907854058992524e-215,2.4288082615323e-213,-,0.28248472491332705
GLA,fid_23483,0.2824642041951316,1.1388923822661163e-185,1.3104041302752313e-183,0.317111032675359,4.428060800008894e-236,7.668458087517903e-234,+,0.2824642041951316
KRT18,fid_23561,-0.28246404721416846,1.1394505537555114e-185,1.3108388500105603e-183,-0.3120586406607138,2.7186967039441137e-228,4.269734321573906e-226,-,0.28246404721416846
GHR,fid_23595,-0.2824415699999976,1.2222584991641718e-185,1.405879675907571e-183,-0.28449804992585903,1.94027675227222e-188,1.908326511678985e-186,-,0.2824415699999976
SERPINA5,fid_23571,0.282426730263378,1.28019635691034e-185,1.4722886048884483e-183,0.3058843152633634,5.5759084453528416e-219,7.843512891899073e-217,+,0.282426730263378
GPR37,fid_23478,0.2824141424075194,1.3314871455438699e-185,1.531033275562089e-183,0.24715020456843706,3.102082834371799e-141,1.6182372558596778e-139,+,0.2824141424075194
MAD1L1,fid_23497,0.2823977512394249,1.4013631229779002e-185,1.6108716748966473e-183,0.3134319829113467,2.1500431666648037e-230,3.462387967856275e-228,+,0.2823977512394249
GSTA3,fid_23522,0.2823977600191903,1.4013247310679714e-185,1.6108716748966473e-183,0.28432174534238797,3.3789720291459996e-188,3.3157035492320995e-186,+,0.2823977600191903
BAIAP2,fid_23634,0.2823948601913466,1.4140623083170188e-185,1.6252123997728765e-183,0.2774247916788944,6.55421501097e-179,5.748529806490088e-177,+,0.2823948601913466
STAB2,fid_23490,0.28238115736740876,1.475834175985782e-185,1.695939968325568e-183,0.27932009246650086,1.9532767695620694e-181,1.7721908721727232e-179,+,0.28238115736740876
LPL,fid_23563,0.28237891398005716,1.4862009316259803e-185,1.7075828475097105e-183,0.2891252450089843,7.978875732087831e-195,8.517101229591909e-193,+,0.28237891398005716
AGRP,fid_23612,-0.2823722154264992,1.5175898989387773e-185,1.7433718726656718e-183,-0.2878832983188578,4.2446858135341855e-193,4.431441014847552e-191,-,0.2823722154264992
