name,wY_01,wY_02,wY_03,wY_04,wY_05
fid_23507,-0.23116754042151252,-0.6425138635170788,-0.46578390352072835,0.07269107032194064,-0.5332012625102936
fid_23577,-0.01190609646523695,0.0614656009179842,-0.5792242157417956,0.2672843518442345,0.775306890205037
fid_23549,0.18214793302089027,-0.14464337537060676,0.4897019544734937,-0.18846741491842514,0.27140282010869893
fid_23514,0.1705743450630864,0.18889605044261654,0.05815485545469169,-0.6955133861771894,0.5685598601321168
fid_23420,-0.12333683377411472,-0.2673128621340306,-0.10276009267311345,-0.06837577985480953,-0.17510378114591316
fid_23556,0.1966824875977978,0.05400870473979734,0.1933628679471917,0.5126461878352399,-0.24419965296353074
fid_23493,-0.1768800127779864,-0.4245908406754879,0.3187282080707992,-0.16872717535328083,-0.4136628208818973
fid_23521,-0.30856722592020674,0.20846693903193556,-0.4275564105821055,0.4932169864793405,0.11319695031743325
fid_23582,0.01004555261783001,-0.02013656397747497,0.023386709872866597,-1.260886894582734e-4,0.010787851435661673
fid_23612,-0.007736980117372237,-0.051186299739414326,0.06723181202737764,0.11685995578685561,-0.18844419120187977
fid_23637,0.07315143758094383,0.11141992396555933,0.13560559736912053,-0.09009340846240715,0.03646007153141966
fid_23617,-0.04728250653070644,-0.08529150209346946,-0.04776737581352697,0.037025890297433556,0.1742786723749163
fid_23592,0.009318116062644606,-0.0946640057878666,-0.2344486433993662,0.07070613864664874,0.16573129617432053
fid_23642,-0.17031893615610252,-0.3269446345077954,-0.41472937556360123,-0.11174412074453506,0.0075360064851216855
fid_23622,0.1873969911923693,-0.08923936374259604,-0.013821290280376127,-0.1509344671810644,0.03308200333164275
fid_23597,-0.05577065190519342,0.018197575590859275,0.4559701868628676,-0.5039713330304051,-0.15119086257349112
fid_23647,0.1961483382855722,-0.13763068148873475,0.033829478186094886,0.026815403075878274,-0.29284880003864844
