name,wY_01,wY_02,wY_03,wY_04,wY_05,wY_06,wY_07,wY_08,wY_09,wY_10,metabolite_label
fid_23568,0.33434580095109795,-0.4366644666335931,0.00786330700238443,-0.1503783593253661,0.66454441748109,1.0817044076130702,0.4219424329210389,0.00669884848720813,0.3053236446807107,0.06652774793101619,Cholesterol in Medium HDL
fid_23540,-0.1837250302429048,0.0665586489821164,-0.38400252106829696,-0.21368690144123137,0.1474820704945956,0.7210134131094058,0.25120508816759385,-0.5588162340286178,-0.2915673488422383,-0.5425780995392153,Cholesterol in Medium LDL
fid_23505,0.402175840310871,-0.27103294041342596,0.13349545387949016,0.05005539592793861,-0.1354845677831321,0.4168596514761179,-0.7455999607065462,0.02527024446408718,0.8282700892615543,-1.021992177339904,Cholesterol in Medium VLDL
fid_23575,-0.6321087366386253,-0.40027265280302143,0.3298335679711277,-0.3899529640421856,-0.9179468340281473,-1.2027897889010823,0.04469628895974225,0.09216999761560614,1.077416315334112,0.728849786911067,Cholesterol in Small HDL
fid_23547,0.0751949774447636,0.08758192995079021,0.44083135146433233,0.5512679247624854,-0.15388471807895027,0.13391768104949747,0.4271502880634831,0.6136586551123393,0.22729110645195055,0.31670875792724923,Cholesterol in Small LDL
fid_23512,0.1259535596513831,0.3292776400178633,-0.25111330327702625,-0.2768890523526994,0.8264617900333523,0.138121392329712,0.9583887120525368,0.2937201945224339,0.9445782729326526,-0.13442609622257923,Cholesterol in Small VLDL
fid_23554,0.00783279913986461,0.05785038263847743,-0.22342279829827297,0.20995464086182472,0.06080957371445054,0.8061964033365846,-0.15447985643291898,-0.47375953630658074,0.27309336319032634,0.4524979866859122,Cholesterol in Very Large HDL
fid_23491,0.02228943658324619,0.10776177122734522,0.2497739309891968,0.6417256475315665,0.2225477326424419,1.0055042926257134,-0.6551813793451031,-3.155049974832501e-4,-0.6081775098156956,-0.6129538521701803,Cholesterol in Very Large VLDL
fid_23519,0.14808964208138195,-0.03178819971251605,0.14443354469862726,-0.02373786286029058,-0.4031000382817978,-0.2403737496974832,0.994199661599735,-0.5339450558283056,0.3820472767932827,1.1754176117820576,Cholesterol in Very Small VLDL
fid_23610,-0.03616153049991391,0.04844197450629997,-0.1657116652183182,0.05841412571478411,0.1056069354401154,-0.01295286010058888,-0.10847897656673,0.24066956978726703,-0.06167945801926015,-0.1141232297494147,Cholesterol to Total Lipids in IDL percentage
