name,wY_01,wY_02,wY_03,wY_04,wY_05,metabolite_label
fid_23542,3.2430729519706616,-2.5396024506281014,3.690583176470253,0.44646775253727095,-0.7248971283012061,Free Cholesterol in Medium LDL
fid_23507,0.15283553052164878,-0.21662273403264537,15.694637183770478,-9.693006486722869,-1.7775009788008609,Free Cholesterol in Medium VLDL
fid_23577,-2.263753156528086,8.437157574744733,-5.538031595056828,-17.95631838761992,0.44608145877603333,Free Cholesterol in Small HDL
fid_23549,9.586731085774774,-6.189043953618982,4.913071033461435,3.295946575273422,2.1517444053728507,Free Cholesterol in Small LDL
fid_23514,-1.307114388647544,-3.188147922534707,3.038113806354654,-9.42013145036266,-1.2026932540023172,Free Cholesterol in Small VLDL
fid_23420,4.39940262245245,10.228446130396826,-16.21671404662751,-3.800662310378238,16.83192095128451,Free Cholesterol in VLDL
fid_23556,-1.2651694373468512,-0.9408163958423608,-4.84653807762282,-5.65611022596147,3.978552047964499,Free Cholesterol in Very Large HDL
fid_23493,1.1354386491387316,0.713848882838232,2.0719041453846567,-13.648845104073503,0.16206722450263508,Free Cholesterol in Very Large VLDL
fid_23521,-7.557644045399318,-6.482193566055365,-6.324600560887308,10.967261449047909,17.80834720721907,Free Cholesterol in Very Small VLDL
fid_23582,0.01738255750846877,-2.338564905562547,4.92611079343336,4.157154490918084,1.4167797257581296,Free Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage
fid_23612,2.7044543721073864,14.105828956231194,21.74845319878329,-3.5744445507647473,-22.575442758154576,Free Cholesterol to Total Lipids in IDL percentage
fid_23637,-2.0283737590571596,-8.348836353914084,0.6261985446658177,-1.9417311649691755,-0.2638398694747414,Free Cholesterol to Total Lipids in Large HDL percentage
fid_23617,-16.821242986638097,-0.7880000805521219,-4.457805281718534,-6.619050328476789,22.018573962283437,Free Cholesterol to Total Lipids in Large LDL percentage
fid_23592,11.637252536437437,7.03145683208912,11.43785653385955,9.863115692325442,5.591973054329455,Free Cholesterol to Total Lipids in Large VLDL percentage
fid_23642,6.673812441992406,-1.4635049770239847,-3.754789960852323,-2.7879354251776225,5.665435338285545,Free Cholesterol to Total Lipids in Medium HDL percentage
fid_23622,1.4839373804602278,-10.601673350026696,7.375277827418433,34.169488645836374,11.297044056895034,Free Cholesterol to Total Lipids in Medium LDL percentage
fid_23597,-6.297444953308966,12.516496666048962,-4.026408822614783,6.345279903395268,9.772337037968478,Free Cholesterol to Total Lipids in Medium VLDL percentage
fid_23647,-2.0531165303564314,1.7650669297521384,11.779590164602885,-12.14945730801474,4.180236596642136,Free Cholesterol to Total Lipids in Small HDL percentage
fid_23627,-19.03841888043851,-29.93488122456198,-4.76836754873776,-10.448470530982997,46.7963611694647,Free Cholesterol to Total Lipids in Small LDL percentage
fid_23602,1.907441878036047,11.108581373920146,8.658784330051779,-5.361697841681822,8.038147635404126,Free Cholesterol to Total Lipids in Small VLDL percentage
fid_23632,-3.372027677696562,-30.884159051688787,20.211072853651807,-31.324495712902273,21.21264961438362,Free Cholesterol to Total Lipids in Very Large HDL percentage
fid_23587,0.6361941525046427,-0.37112960604480744,0.5597308855173729,5.631600570471268,-4.859793417768273,Free Cholesterol to Total Lipids in Very Large VLDL percentage
fid_23607,-6.105789799194308,-0.6046450565015283,3.089600258964979,-1.374537340933766,-4.2710989235027,Free Cholesterol to Total Lipids in Very Small VLDL percentage
